Zone,1,Total
AnnualSum,1.0168013292045718e7,1.0168013292045718e7
t1,11429.04839060274,11429.04839060274
t2,10204.582555438896,10204.582555438896
t3,9927.041041700524,9927.041041700524
t4,9867.82714133377,9867.82714133377
t5,9835.24023328546,9835.24023328546
t6,10235.864555633503,10235.864555633503
t7,11145.225585630758,11145.225585630758
t8,12023.685011235279,12023.685011235279
t9,12953.243457497714,12953.243457497714
t10,12644.405458136072,12644.405458136072
t11,11604.288173684832,11604.288173684832
t12,11608.386711362506,11608.386711362506
t13,11445.865659236137,11445.865659236137
t14,11608.386711362506,11608.386711362506
t15,11881.697337256623,11881.697337256623
t16,12121.65262763322,12121.65262763322
t17,12770.909229159288,12770.909229159288
t18,13656.17369063326,13656.17369063326
t19,16035.716326361051,16035.716326361051
t20,17013.745766886153,17013.745766886153
t21,15749.815428381524,15749.815428381524
t22,14791.697074349393,14791.697074349393
t23,13390.813050651079,13390.813050651079
t24,11715.724660391308,11715.724660391308
t25,10028.590585805301,10028.590585805301
t26,8711.902674970514,8711.902674970514
t27,7959.918750156584,7959.918750156584
t28,7421.4369535505,7421.4369535505
t29,7558.222851642005,7558.222851642005
t30,8022.286389794489,8022.286389794489
t31,8561.217719087634,8561.217719087634
t32,9632.248004909467,9632.248004909467
t33,10231.135682458069,10231.135682458069
t34,9858.951273525296,9858.951273525296
t35,9246.021823191,9246.021823191
t36,8958.527999003629,8958.527999003629
t37,8435.593061407068,8435.593061407068
t38,8308.405423683766,8308.405423683766
t39,8170.556113717852,8170.556113717852
t40,8070.575336927528,8070.575336927528
t41,7825.630644065083,7825.630644065083
t42,7753.62321136121,7753.62321136121
t43,8273.660719654841,8273.660719654841
t44,8514.854559711446,8514.854559711446
t45,7925.415266633846,7925.415266633846
t46,7565.333817345377,7565.333817345377
t47,7146.177266996792,7146.177266996792
t48,6394.147560226172,6394.147560226172
t49,5638.691073306115,5638.691073306115
t50,5263.394082336251,5263.394082336251
t51,5263.394082336251,5263.394082336251
t52,5263.394082336251,5263.394082336251
t53,5263.394082336251,5263.394082336251
t54,5263.394082336251,5263.394082336251
t55,5405.147352814259,5405.147352814259
t56,5606.335252231435,5606.335252231435
t57,6061.348114413554,6061.348114413554
t58,6490.404623597028,6490.404623597028
t59,7068.733391379905,7068.733391379905
t60,6873.491386061042,6873.491386061042
t61,6701.662305547822,6701.662305547822
t62,7153.670132350281,7153.670132350281
t63,8859.686620463475,8859.686620463475
t64,10087.333722351039,10087.333722351039
t65,10782.0621780543,10782.0621780543
t66,10829.674269433986,10829.674269433986
t67,12028.859766380197,12028.859766380197
t68,12696.78841165133,12696.78841165133
t69,11672.39901741658,11672.39901741658
t70,10901.144794780552,10901.144794780552
t71,9597.49159418277,9597.49159418277
t72,8754.86289451708,8754.86289451708
t73,7066.70782549927,7066.70782549927
t74,5954.299833606744,5954.299833606744
t75,5757.192709033167,5757.192709033167
t76,5757.192709033167,5757.192709033167
t77,5757.192709033167,5757.192709033167
t78,5757.192709033167,5757.192709033167
t79,5757.192709033167,5757.192709033167
t80,5998.428534470685,5998.428534470685
t81,6487.463467812256,6487.463467812256
t82,7683.298578293899,7683.298578293899
t83,8342.084505225554,8342.084505225554
t84,8631.638782318525,8631.638782318525
t85,8631.638782318525,8631.638782318525
t86,8107.072740443508,8107.072740443508
t87,7048.194455090377,7048.194455090377
t88,6682.492862635566,6682.492862635566
t89,7139.483490271277,7139.483490271277
t90,7707.003236667355,7707.003236667355
t91,10503.837547338768,10503.837547338768
t92,11044.287824218049,11044.287824218049
