Resource,Zone,AnnualSum,Capacity,CapacityFactor
biomass,1,36424.47599999992,69.0,0.7584640179910028
conventional_hydroelectric,1,5266.170000001158,468.0,0.01616738505747482
conventional_steam_coal,1,0.0,6722.0,0.0
conventional_steam_coal_1,1,0.0,698.0,0.0
conventional_steam_coal_2,1,37855.96405997508,6335.0,0.00858575421621694
conventional_steam_coal_3,1,94018.21091844102,652.0,0.20718349137587488
natural_gas_fired_combined_cycle,1,9629.93067945388,780.0,0.017738599100084514
natural_gas_fired_combined_cycle_1,1,65416.942500000005,2121.0,0.0443139367816092
natural_gas_fired_combined_cycle_2,1,1.8756284698499623e6,4644.0,0.5802903727742762
natural_gas_fired_combined_cycle_3,1,61525.15732377301,746.0,0.11849626614698508
natural_gas_fired_combined_cycle_4,1,4415.558427000001,704.0,0.009011637986138325
natural_gas_fired_combined_cycle_5,1,1.4978770848562901e6,4029.0,0.5341579171895604
natural_gas_fired_combined_cycle_6,1,21562.62496627147,1740.0,0.017805047699722115
natural_gas_fired_combined_cycle_7,1,221696.15397275597,1031.0,0.3089514615493773
natural_gas_fired_combined_cycle_8,1,4.0234996211281004e6,8055.999999999999,0.7175881653725825
natural_gas_fired_combined_cycle_9,1,51602.37809999997,532.0,0.139363435798548
natural_gas_fired_combined_cycle_10,1,4636.637306896572,237.0,0.028109009329359887
natural_gas_fired_combined_cycle_11,1,24449.039999999997,1188.0,0.029568965517241377
natural_gas_fired_combined_cycle_12,1,110922.33930947818,1026.0,0.15533253135359695
natural_gas_fired_combined_cycle_13,1,2.262818561584198e6,7481.0,0.4345911100427977
natural_gas_fired_combined_cycle_14,1,57775.252029407,824.0,0.10074080046417637
natural_gas_fired_combustion_turbine,1,1212.5520000000004,741.0,0.0023511098701661324
natural_gas_fired_combustion_turbine_1,1,20638.027954646965,1073.0,0.02763498510279344
natural_gas_fired_combustion_turbine_2,1,0.0,81.0,0.0
natural_gas_fired_combustion_turbine_3,1,2477.203623050991,180.0,0.01977333671017713
natural_gas_fired_combustion_turbine_4,1,799.0920000000001,91.0,0.012616710875331567
natural_gas_fired_combustion_turbine_5,1,0.0,13.0,0.0
natural_gas_fired_combustion_turbine_6,1,1307.2373644858883,354.0,0.005305690972164947
natural_gas_fired_combustion_turbine_7,1,5681.440799999999,557.0,0.0146552776574011
natural_gas_fired_combustion_turbine_8,1,4386.150000000001,1539.0,0.004094827586206897
natural_gas_fired_combustion_turbine_9,1,1987.6324253448863,846.0,0.003375642688624097
natural_gas_fired_combustion_turbine_10,1,3173.856,336.0,0.013571839080459773
natural_gas_fired_combustion_turbine_11,1,374.40000000000003,208.0,0.0025862068965517245
natural_gas_fired_combustion_turbine_12,1,1108.0077964815625,547.0,0.002910356900968613
natural_gas_fired_combustion_turbine_13,1,0.0,41.0,0.0
natural_gas_fired_combustion_turbine_14,1,2593.959550000001,276.0,0.013503454262452114
natural_gas_fired_combustion_turbine_15,1,151.2,84.0,0.0025862068965517237
natural_gas_steam_turbine,1,68734.32110803445,825.0,0.11970449513764271
natural_gas_steam_turbine_1,1,8163.029857107001,521.0,0.022511499374288504
natural_gas_steam_turbine_2,1,0.0,18.0,0.0
natural_gas_steam_turbine_3,1,100422.27851669713,1326.0,0.10881212890368701
natural_gas_steam_turbine_4,1,831.66,167.0,0.007155172413793103
natural_gas_steam_turbine_5,1,883.8990000000001,171.0,0.0074267241379310355
natural_gas_steam_turbine_6,1,457981.6638003991,2160.0,0.30463871847089125
natural_gas_steam_turbine_7,1,10042.124141007993,1265.0,0.011405801804788507
natural_gas_steam_turbine_8,1,50189.235918060614,844.0,0.08543953927326874
natural_gas_steam_turbine_9,1,0.0,421.0,0.0
natural_gas_steam_turbine_10,1,1976.7333040000003,248.0,0.011452153457545423
natural_gas_steam_turbine_11,1,4141.580686145885,392.0,0.015179966741972662
natural_gas_steam_turbine_12,1,558.76,61.0,0.013160919540229885
natural_gas_steam_turbine_13,1,210207.48402945648,1461.0,0.20672296178559843
natural_gas_steam_turbine_14,1,9030.622511958982,430.0,0.030174493825043378
natural_gas_steam_turbine_15,1,19420.037612648008,169.0,0.16510267983275528
natural_gas_steam_turbine_16,1,1800.8640000000003,169.0,0.01531034482758621
natural_gas_steam_turbine_17,1,1017.48,122.0,0.011982758620689656
nuclear,1,1.6662239999999998e6,2520.0,0.95
nuclear_1,1,1.6265519999999998e6,2460.0,0.95
onshore_wind_turbine,1,1.2124088731576229e7,34061.0,0.5114256104571779
small_hydroelectric,1,0.0,16.0,0.0
solar_photovoltaic,1,1.3657541141193404e6,9147.0,0.21452830368969356
Battery,1,70062.78216350157,726.0,0.0
