Resource,biomass,conventional_hydroelectric,conventional_steam_coal,conventional_steam_coal_5,conventional_steam_coal_1,conventional_steam_coal_2,conventional_steam_coal_3,conventional_steam_coal_6,conventional_steam_coal_4,natural_gas_fired_combined_cycle,natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combined_cycle_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combined_cycle_7,natural_gas_fired_combined_cycle_8,natural_gas_fired_combined_cycle_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combined_cycle_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combined_cycle_14,natural_gas_fired_combustion_turbine,natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine_2,natural_gas_fired_combustion_turbine_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,natural_gas_fired_combustion_turbine_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,natural_gas_fired_combustion_turbine_9,natural_gas_fired_combustion_turbine_10,natural_gas_fired_combustion_turbine_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,natural_gas_steam_turbine,natural_gas_steam_turbine_1,natural_gas_steam_turbine_2,natural_gas_steam_turbine_3,natural_gas_steam_turbine_4,natural_gas_steam_turbine_5,natural_gas_steam_turbine_6,natural_gas_steam_turbine_7,natural_gas_steam_turbine_8,natural_gas_steam_turbine_9,natural_gas_steam_turbine_10,natural_gas_steam_turbine_11,natural_gas_steam_turbine_12,natural_gas_steam_turbine_13,natural_gas_steam_turbine_14,natural_gas_steam_turbine_15,natural_gas_steam_turbine_16,natural_gas_steam_turbine_17,nuclear,nuclear_1,onshore_wind_turbine,small_hydroelectric,solar_photovoltaic,Battery,Total
t9,62.1,12.4488,1041.91,1041.91,0.0,3168.0,1024.66,1936.48,84.76,0.0,0.0,4179.6,0.0,0.0,2860.1579307890042,0.0,605.197,2597.4,335.69200000000006,0.0,0.0,235.98,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,2755.773315018,0.0,1.069264193,0.0,30281.32931
t10,62.1,12.4488,1041.91,1041.91,0.0,3168.0,1024.66,1936.48,84.76,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,605.197,2597.4,335.69200000000006,0.0,0.0,235.98,4336.308421998006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,2561.100603894,0.0,3.559484108,0.0,31869.83331
t11,62.1,12.402000000000001,1041.91,1041.91,0.0,3168.0,1024.66,1936.48,84.76,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,605.197,2597.4,335.69200000000006,0.0,0.0,235.98,6058.351791029005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,2311.320116736,0.0,8.623262235,0.0,33347.113170000004
t12,62.1,12.3552,1041.91,1041.91,0.0,3168.0,1024.66,1936.48,84.76,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,918.3359025970003,2597.4,335.69200000000006,0.0,0.0,235.98,6732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,2144.2324847040004,0.0,15.387732698999999,0.0,34174.43032
t13,62.1,12.3552,1041.91,1041.91,0.0,3168.0,1024.66,1936.48,104.70591062199856,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,927.9,2597.4,335.69200000000006,0.0,0.0,235.98,6732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,2076.897362904,0.0,21.549536474,0.0,34142.767009999996
t14,62.1,12.3084,1041.91,1041.91,0.0,3168.0,1024.66,1936.48,84.76,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,605.197,2597.4,335.69200000000006,0.0,0.0,235.98,6585.735144267006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,2188.7914220820003,0.0,25.516463651000002,0.0,33768.76743000001
t15,62.1,12.261600000000001,1041.91,1041.91,0.0,3168.0,1024.66,1936.48,84.76,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,605.197,2597.4,335.69200000000006,0.0,0.0,235.98,6387.764017719006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,2001.901849812,0.0,30.034072469,0.0,33388.37754000001
t16,62.1,12.261600000000001,1041.91,1041.91,0.0,3168.0,1024.66,1936.48,84.76,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,605.197,2597.4,335.69200000000006,0.0,0.0,235.98,6364.713103585005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,1808.9639777339999,0.0,17.187388681,0.0,33159.54207
t17,62.1,12.214799999999999,1041.91,1041.91,0.0,3168.0,1024.66,1936.48,337.27325817100245,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,927.9,2597.4,335.69200000000006,0.0,0.0,235.98,6732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,1603.9584923759999,0.0,9.419129453,0.0,33890.12468
t18,62.1,12.168,1041.91,1041.91,0.0,3168.0,1024.66,4285.023008070986,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,927.9,2597.4,478.80000000000007,0.0,0.0,235.98,6732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,1276.699135644,0.0,1.140156285,0.0,36295.71729999998
t19,62.1,12.168,1041.91,1164.1700063159933,0.0,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,927.9,2597.4,478.80000000000007,0.0,0.0,235.98,6732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,1258.3851036840001,0.0,0.0,0.0,38410.34011
t20,62.1,12.1212,1041.91,1107.1337297319897,0.0,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,927.9,2597.4,478.80000000000007,0.0,0.0,235.98,6732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,1413.578630268,0.0,0.0,0.0,38508.45055999999
t21,62.1,12.0744,1041.91,1041.91,0.0,3168.0,2217.3725706939877,4788.0,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,927.9,2597.4,478.80000000000007,0.0,0.0,235.98,6732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,1563.0465693059998,0.0,0.0,0.0,38276.52053999999
t22,62.1,12.0744,1041.91,1041.91,0.0,3168.0,1275.342371333987,4788.0,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,927.9,2597.4,478.80000000000007,0.0,0.0,235.98,6732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,1654.534008666,0.0,0.0,0.0,37425.97777999999
t23,62.1,12.027600000000001,1041.91,1041.91,0.0,3168.0,1024.66,3661.7748275339854,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,927.9,2597.4,478.80000000000007,0.0,0.0,235.98,6732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,1499.3784924660001,0.0,0.0,0.0,35893.86791999999
t24,62.1,11.9808,1041.91,1041.91,0.0,3168.0,1024.66,1938.493527873994,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,927.9,2597.4,478.80000000000007,0.0,0.0,235.98,6732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,1525.976532126,0.0,0.0,0.0,34197.137859999995
t25,62.1,11.9808,1041.91,1041.91,0.0,3168.0,1024.66,1936.48,215.16000000000008,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,605.197,2597.4,335.69200000000006,0.0,0.0,235.98,6615.691428889997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,1269.55725111,0.0,0.0,0.0,32984.04548
t26,62.1,11.934,1041.91,1041.91,0.0,3168.0,1024.66,1936.48,84.76,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,605.197,2597.4,335.69200000000006,0.0,0.0,235.98,6486.908045258002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,1039.067204742,0.0,0.0,0.0,32494.32525
t27,62.1,11.8872,1041.91,1041.91,0.0,3168.0,1024.66,1936.48,84.76,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,605.197,2597.4,335.69200000000006,0.0,0.0,235.98,6388.758727694785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,1128.6977411340001,0.0,0.0,0.0,32485.759668828785
t28,62.1,11.8872,1041.91,1041.91,0.0,3168.0,1024.66,1936.48,215.16000000000008,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,681.9361353699987,2597.4,335.69200000000006,0.0,0.0,235.98,6732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,1056.92333463,0.0,0.0,0.0,32965.26567
t29,62.1,11.840399999999999,1041.91,1041.91,0.0,3168.0,1024.66,2001.1796444219926,586.8000000000001,0.0,0.0,4179.6,477.44000000000005,0.0,3626.1000000000004,0.0,927.9,2597.4,478.80000000000007,0.0,0.0,235.98,6732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,984.054625578,0.0,0.0,0.0,34195.201669999995
t30,62.1,11.7936,1041.91,1041.91,0.0,3168.0,1024.66,4157.360983439985,586.8000000000001,0.0,0.0,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,2597.4,478.80000000000007,0.0,0.0,235.98,6732.9,214.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,947.0492265600001,0.0,0.0,0.0,36722.53080999998
t31,62.1,11.7936,1041.91,1552.0473711339873,0.0,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,2597.4,478.80000000000007,0.0,0.0,235.98,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,842.5781988660001,0.0,0.0,0.0,39795.03616999999
t32,62.1,11.7468,1516.628896263992,3024.9,0.0,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,2597.4,478.80000000000007,0.0,0.0,235.98,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,811.381483836,0.0,0.1053499,0.0,41711.46952999999
t33,62.1,11.700000000000001,2087.7116408809925,3024.9,0.0,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,2597.4,478.80000000000007,0.0,0.0,235.98,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,739.054730394,0.0,2.578508725,0.0,42212.65187999999
t34,62.1,11.700000000000001,2792.708932801994,3024.9,0.0,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,2597.4,478.80000000000007,0.0,0.0,235.98,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,578.710523322,0.0,7.775493876,0.0,42762.50194999999
t35,62.1,11.653199999999998,3024.9,3024.9,0.0,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,2597.4,478.80000000000007,0.0,0.0,315.2649260469898,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,484.31262339,0.0,10.254190563,0.0,42982.01193999999
t36,62.1,11.606399999999999,2912.644851509991,3024.9,0.0,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,2597.4,478.80000000000007,0.0,0.0,235.98,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,458.789334174,0.0,14.583894315999999,0.0,42769.23147999999
t37,62.1,11.606399999999999,2381.629048211995,3024.9,0.0,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,2597.4,478.80000000000007,0.0,0.0,235.98,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,489.78328158,0.0,15.033300208,0.0,42269.659029999995
t38,62.1,11.5596,1550.4570748619954,3024.9,0.0,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,2597.4,478.80000000000007,0.0,0.0,235.98,6732.9,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,627.5107290779999,0.0,14.87223606,0.0,41576.00664
