Delivery Date,Hour Ending,Price,Time_Index,Year
1/1/2021,1:00,18.24,1,1970
1/1/2021,2:00,17.63,2,1970
1/1/2021,3:00,17.11,3,1970
1/1/2021,4:00,17.23,4,1970
1/1/2021,5:00,17.3,5,1970
1/1/2021,6:00,18.14,6,1970
1/1/2021,7:00,18.4,7,1970
1/1/2021,8:00,19.85,8,1970
1/1/2021,9:00,24.64,9,1970
1/1/2021,10:00,21.85,10,1970
1/1/2021,11:00,18.57,11,1970
1/1/2021,12:00,18.27,12,1970
1/1/2021,13:00,17.5,13,1970
1/1/2021,14:00,16.42,14,1970
1/1/2021,15:00,16.21,15,1970
1/1/2021,16:00,16.09,16,1970
1/1/2021,17:00,18.42,17,1970
1/1/2021,18:00,33.75,18,1970
1/1/2021,19:00,34.3,19,1970
1/1/2021,20:00,26.77,20,1970
1/1/2021,21:00,26.66,21,1970
1/1/2021,22:00,22.65,22,1970
1/1/2021,23:00,19.44,23,1970
1/1/2021,24:00:00,19.35,24,1970
1/2/2021,1:00,22.05,25,1970
1/2/2021,2:00,18.31,26,1970
1/2/2021,3:00,18.24,27,1970
1/2/2021,4:00,18.47,28,1970
1/2/2021,5:00,18.36,29,1970
1/2/2021,6:00,20.77,30,1970
1/2/2021,7:00,29.78,31,1970
1/2/2021,8:00,31.54,32,1970
1/2/2021,9:00,31.4,33,1970
1/2/2021,10:00,19.65,34,1970
1/2/2021,11:00,20.61,35,1970
1/2/2021,12:00,18.66,36,1970
1/2/2021,13:00,18.1,37,1970
1/2/2021,14:00,16.29,38,1970
1/2/2021,15:00,15.07,39,1970
1/2/2021,16:00,14.29,40,1970
1/2/2021,17:00,15.46,41,1970
1/2/2021,18:00,19.75,42,1970
1/2/2021,19:00,19.0,43,1970
1/2/2021,20:00,18.03,44,1970
1/2/2021,21:00,17.33,45,1970
1/2/2021,22:00,17.4,46,1970
1/2/2021,23:00,17.47,47,1970
1/2/2021,24:00:00,16.3,48,1970
1/3/2021,1:00,15.34,49,1970
1/3/2021,2:00,15.25,50,1970
1/3/2021,3:00,15.06,51,1970
1/3/2021,4:00,15.18,52,1970
1/3/2021,5:00,15.42,53,1970
1/3/2021,6:00,17.02,54,1970
1/3/2021,7:00,18.2,55,1970
1/3/2021,8:00,20.09,56,1970
1/3/2021,9:00,20.5,57,1970
1/3/2021,10:00,19.65,58,1970
1/3/2021,11:00,18.62,59,1970
1/3/2021,12:00,17.4,60,1970
1/3/2021,13:00,17.24,61,1970
1/3/2021,14:00,16.61,62,1970
1/3/2021,15:00,15.77,63,1970
1/3/2021,16:00,15.76,64,1970
1/3/2021,17:00,18.12,65,1970
1/3/2021,18:00,26.08,66,1970
1/3/2021,19:00,22.68,67,1970
1/3/2021,20:00,20.08,68,1970
1/3/2021,21:00,18.89,69,1970
1/3/2021,22:00,18.79,70,1970
1/3/2021,23:00,17.48,71,1970
1/3/2021,24:00:00,16.0,72,1970
1/4/2021,1:00,16.18,73,1970
1/4/2021,2:00,15.49,74,1970
1/4/2021,3:00,15.51,75,1970
1/4/2021,4:00,15.5,76,1970
1/4/2021,5:00,16.08,77,1970
1/4/2021,6:00,17.55,78,1970
1/4/2021,7:00,29.34,79,1970
1/4/2021,8:00,28.0,80,1970
1/4/2021,9:00,21.64,81,1970
1/4/2021,10:00,17.97,82,1970
1/4/2021,11:00,17.85,83,1970
1/4/2021,12:00,16.81,84,1970
1/4/2021,13:00,16.73,85,1970
1/4/2021,14:00,16.67,86,1970
1/4/2021,15:00,16.54,87,1970
1/4/2021,16:00,16.21,88,1970
1/4/2021,17:00,18.61,89,1970
1/4/2021,18:00,32.5,90,1970
1/4/2021,19:00,31.6,91,1970
1/4/2021,20:00,21.8,92,1970
1/4/2021,21:00,22.02,93,1970
1/4/2021,22:00,19.5,94,1970
1/4/2021,23:00,18.38,95,1970
1/4/2021,24:00:00,17.93,96,1970
1/5/2021,1:00,17.52,97,1970
1/5/2021,2:00,17.12,98,1970
1/5/2021,3:00,17.31,99,1970
1/5/2021,4:00,17.07,100,1970
1/5/2021,5:00,17.52,101,1970
1/5/2021,6:00,20.41,102,1970
1/5/2021,7:00,35.89,103,1970
1/5/2021,8:00,31.31,104,1970
1/5/2021,9:00,20.32,105,1970
1/5/2021,10:00,19.8,106,1970
1/5/2021,11:00,18.92,107,1970
1/5/2021,12:00,16.84,108,1970
1/5/2021,13:00,16.82,109,1970
1/5/2021,14:00,16.36,110,1970
1/5/2021,15:00,15.81,111,1970
1/5/2021,16:00,15.49,112,1970
1/5/2021,17:00,17.42,113,1970
1/5/2021,18:00,25.64,114,1970
1/5/2021,19:00,20.02,115,1970
1/5/2021,20:00,18.9,116,1970
1/5/2021,21:00,18.9,117,1970
1/5/2021,22:00,17.38,118,1970
1/5/2021,23:00,16.49,119,1970
1/5/2021,24:00:00,11.46,120,1970
1/6/2021,1:00,6.58,121,1970
1/6/2021,2:00,5.77,122,1970
1/6/2021,3:00,5.68,123,1970
1/6/2021,4:00,6.63,124,1970
1/6/2021,5:00,7.33,125,1970
1/6/2021,6:00,11.82,126,1970
1/6/2021,7:00,18.41,127,1970
1/6/2021,8:00,18.51,128,1970
1/6/2021,9:00,17.7,129,1970
1/6/2021,10:00,17.43,130,1970
1/6/2021,11:00,16.53,131,1970
1/6/2021,12:00,13.96,132,1970
1/6/2021,13:00,13.99,133,1970
1/6/2021,14:00,14.55,134,1970
1/6/2021,15:00,14.1,135,1970
1/6/2021,16:00,13.66,136,1970
1/6/2021,17:00,17.87,137,1970
1/6/2021,18:00,27.88,138,1970
1/6/2021,19:00,28.27,139,1970
1/6/2021,20:00,22.95,140,1970
1/6/2021,21:00,24.74,141,1970
1/6/2021,22:00,21.84,142,1970
1/6/2021,23:00,17.41,143,1970
1/6/2021,24:00:00,17.7,144,1970
1/7/2021,1:00,9.3,145,1970
