Zone,1,Total
AnnualSum,2.2268229959932573e7,2.2268229959932573e7
t1,15710.599022595694,15710.599022595694
t2,14188.891341131804,14188.891341131804
t3,13266.493451624458,13266.493451624458
t4,12645.808025558348,12645.808025558348
t5,12341.639473247767,12341.639473247767
t6,12568.644101756789,12568.644101756789
t7,12524.882766063653,12524.882766063653
t8,12749.749182210684,12749.749182210684
t9,13894.849062466488,13894.849062466488
t10,14810.942368308848,14810.942368308848
t11,15537.488396772109,15537.488396772109
t12,18938.44723053597,18938.44723053597
t13,21486.830143031126,21486.830143031126
t14,23423.559467321415,23423.559467321415
t15,23757.633427324625,23757.633427324625
t16,25143.117856639605,25143.117856639605
t17,24536.89820498982,24536.89820498982
t18,24544.879644594417,24544.879644594417
t19,23836.423228377374,23836.423228377374
t20,22479.587715671827,22479.587715671827
t21,24176.314001724022,24176.314001724022
t22,21322.04196825806,21322.04196825806
t23,17303.695154953253,17303.695154953253
t24,14301.09240614691,14301.09240614691
t25,12713.115280325972,12713.115280325972
t26,11761.663654072892,11761.663654072892
t27,11375.909758347363,11375.909758347363
t28,11227.136981294463,11227.136981294463
t29,11250.18046553111,11250.18046553111
t30,11831.217478865203,11831.217478865203
t31,12463.88087403183,12463.88087403183
t32,13103.974914474304,13103.974914474304
t33,14181.331637833848,14181.331637833848
t34,15471.516423006382,15471.516423006382
t35,17451.63027611634,17451.63027611634
t36,21016.305321171574,21016.305321171574
t37,26545.709126942173,26545.709126942173
t38,35852.13860648278,35852.13860648278
t39,29674.564788848602,29674.564788848602
t40,30029.6776027688,30029.6776027688
t41,29704.254405728603,29704.254405728603
t42,28712.387383069676,28712.387383069676
t43,26294.472361350152,26294.472361350152
t44,24711.07019824389,24711.07019824389
t45,26196.00564610783,26196.00564610783
t46,22965.48468132625,22965.48468132625
t47,18898.748120499375,18898.748120499375
t48,16064.792892051564,16064.792892051564
t49,14252.690463872294,14252.690463872294
t50,13164.30054447833,13164.30054447833
t51,12759.486409322033,12759.486409322033
t52,12645.284741584175,12645.284741584175
t53,12656.289460194714,12656.289460194714
t54,13518.11577800327,13518.11577800327
t55,14649.894729246465,14649.894729246465
t56,15341.506654195284,15341.506654195284
t57,16134.875828844413,16134.875828844413
t58,17308.77594424971,17308.77594424971
t59,18714.809864901683,18714.809864901683
t60,22316.850460607075,22316.850460607075
t61,30876.826933187425,30876.826933187425
t62,30773.267475201763,30773.267475201763
t63,31617.901577244163,31617.901577244163
t64,31812.509716217413,31812.509716217413
t65,31512.157369177217,31512.157369177217
t66,31429.03857611861,31429.03857611861
t67,29927.687475683575,29927.687475683575
t68,28244.407356732685,28244.407356732685
t69,29918.781531170636,29918.781531170636
t70,25129.146098194647,25129.146098194647
t71,20894.70030038463,20894.70030038463
t72,17875.15106237163,17875.15106237163
t73,16088.503669257108,16088.503669257108
t74,15114.389355780573,15114.389355780573
