Resource,Zone,AnnualSum,Capacity,CapacityFactor
biomass,1,516530.80092062696,69.0,0.8546584811657525
conventional_hydroelectric,1,378401.33395828574,468.0,0.09231074995835437
conventional_steam_coal,1,3.176929147598573e6,3361.0,0.10791566478189604
conventional_steam_coal_5,1,3.3065430749394936e6,3361.0,0.1123184614714479
conventional_steam_coal_1,1,201968.5053669065,698.0,0.03303495371063386
conventional_steam_coal_2,1,2.7748512e7,3520.0,0.9
conventional_steam_coal_3,1,5.2221488508357145e6,2815.0,0.2117953013702309
conventional_steam_coal_4,1,2.2406478677306585e6,652.0,0.3923480402157183
natural_gas_fired_combined_cycle,1,888840.8739693292,780.0,0.13009927868614687
natural_gas_fired_combined_cycle_1,1,4.9521835472189635e6,2121.0,0.2665640254078509
natural_gas_fired_combined_cycle_2,1,3.1680865509421315e7,4644.0,0.7788436805450782
natural_gas_fired_combined_cycle_3,1,2.4590121761445035e6,746.0,0.3763286871450037
natural_gas_fired_combined_cycle_4,1,118902.92720677998,704.0,0.019282589726991844
natural_gas_fired_combined_cycle_5,1,2.354962407996893e7,4029.0,0.6673169946013597
natural_gas_fired_combined_cycle_6,1,1.353079628453488e6,1740.0,0.08878090768073613
natural_gas_fired_combined_cycle_7,1,4.467703457056992e6,1031.0,0.4947333048880074
natural_gas_fired_combined_cycle_8,1,5.9193016200982794e7,8056.0,0.8388735212823909
natural_gas_fired_combined_cycle_9,1,2.1225549745039637e6,532.0,0.45550462263604347
natural_gas_fired_combined_cycle_10,1,423908.68049920007,237.0,0.20420644154762096
natural_gas_fired_combined_cycle_11,1,2.5590906530069667e6,1188.0,0.24593180857236277
natural_gas_fired_combined_cycle_12,1,2.952505862666041e6,1026.0,0.32854047562396316
natural_gas_fired_combined_cycle_13,1,3.953371541457025e7,7481.0,0.6033279576299728
natural_gas_fired_combined_cycle_14,1,2.5828836344494964e6,824.0,0.3578681947180953
natural_gas_fired_combustion_turbine,1,13938.82749873489,741.0,0.0021476005630352815
natural_gas_fired_combustion_turbine_1,1,2.640777010054603e6,1073.0,0.2809813418438469
natural_gas_fired_combustion_turbine_2,1,72.9,81.0,0.00010275145564562165
natural_gas_fired_combustion_turbine_3,1,22401.41580190851,180.0,0.014208506680055126
natural_gas_fired_combustion_turbine_4,1,79293.46274023649,91.0,0.09948130304934265
natural_gas_fired_combustion_turbine_5,1,11.700000000000001,13.0,0.00010275145564562166
natural_gas_fired_combustion_turbine_6,1,102603.92841551015,354.0,0.0330907187685274
natural_gas_fired_combustion_turbine_7,1,1.019624976739358e6,557.0,0.20899252059166598
natural_gas_fired_combustion_turbine_8,1,139656.42149143072,1539.0,0.010360191032057603
natural_gas_fired_combustion_turbine_9,1,2556.7768559614515,846.0,0.0003450388018269964
natural_gas_fired_combustion_turbine_10,1,399378.51492910425,336.0,0.13570345159574107
natural_gas_fired_combustion_turbine_11,1,1635.1750155519583,208.0,0.0008975246425390798
natural_gas_fired_combustion_turbine_12,1,83693.74504667874,547.0,0.017468320398090143
natural_gas_fired_combustion_turbine_13,1,36.9,41.0,0.00010275145564562164
natural_gas_fired_combustion_turbine_14,1,472113.1607301609,276.0,0.19529112115329858
natural_gas_fired_combustion_turbine_15,1,4997.005916749764,84.0,0.0067916617965055855
natural_gas_steam_turbine,1,1.0591413422140616e6,825.0,0.14657012073663614
natural_gas_steam_turbine_1,1,549703.0930541792,521.0,0.12045807844789407
natural_gas_steam_turbine_2,1,0.0,18.0,0.0
natural_gas_steam_turbine_3,1,1.943329339537047e6,1326.0,0.1673201930922374
natural_gas_steam_turbine_4,1,48324.36651231619,167.0,0.0330365868416036
natural_gas_steam_turbine_5,1,41543.47480659755,171.0,0.027736533521475686
natural_gas_steam_turbine_6,1,4.556735208572718e6,2160.0,0.2408493702019044
natural_gas_steam_turbine_7,1,675956.3217814191,1265.0,0.06100614494150289
natural_gas_steam_turbine_8,1,1.1216271969819812e6,844.0,0.15172304789575694
natural_gas_steam_turbine_9,1,1.106494472908723e6,421.0,0.3000631241889843
natural_gas_steam_turbine_10,1,182794.18921043765,248.0,0.08415039885722964
natural_gas_steam_turbine_11,1,261756.73242908187,392.0,0.07623550250036751
natural_gas_steam_turbine_12,1,16520.995885769564,61.0,0.03092088116535791
natural_gas_steam_turbine_13,1,3.059367160277765e6,1461.0,0.23907097807662345
natural_gas_steam_turbine_14,1,683059.4764539138,430.0,0.18135750774722448
natural_gas_steam_turbine_15,1,262278.1175287567,169.0,0.17718250072368957
natural_gas_steam_turbine_16,1,101692.91220454527,169.0,0.06869884784917442
natural_gas_steam_turbine_17,1,47164.16103496717,122.0,0.04413648634469386
nuclear,1,2.0208736799999997e7,2520.0,0.915554287019066
nuclear_1,1,1.9727576399999995e7,2460.0,0.9155542870190659
onshore_wind_turbine,1,9.493063117006366e7,34182.0,0.31706943024209183
small_hydroelectric,1,0.0,16.0,0.0
solar_photovoltaic,1,1.5228677341138659e7,9323.0,0.18648846512918973
Battery,1,784940.8277928656,726.0,0.0
