,Time_Index,NG,None,coal,uranium
1399,1399,3.06022,0,2.3566238,0.705536
1400,1400,3.06022,0,2.3566238,0.705536
1401,1401,3.06022,0,2.3566238,0.705536
1402,1402,3.06022,0,2.3566238,0.705536
1403,1403,3.06022,0,2.3566238,0.705536
1404,1404,3.06022,0,2.3566238,0.705536
1405,1405,3.06022,0,2.3566238,0.705536
1406,1406,3.06022,0,2.3566238,0.705536
1407,1407,3.06022,0,2.3566238,0.705536
1408,1408,3.06022,0,2.3566238,0.705536
1409,1409,3.06022,0,2.3566238,0.705536
1410,1410,3.06022,0,2.3566238,0.705536
1411,1411,3.06022,0,2.3566238,0.705536
1412,1412,3.06022,0,2.3566238,0.705536
1413,1413,3.06022,0,2.3566238,0.705536
1414,1414,3.06022,0,2.3566238,0.705536
1415,1415,3.06022,0,2.3566238,0.705536
1416,1416,3.06022,0,2.3566238,0.705536
1417,1417,3.15138,0,2.3566238,0.705536
1418,1418,3.15138,0,2.3566238,0.705536
1419,1419,3.15138,0,2.3566238,0.705536
1420,1420,3.15138,0,2.3566238,0.705536
1421,1421,3.15138,0,2.3566238,0.705536
1422,1422,3.15138,0,2.3566238,0.705536
1423,1423,3.15138,0,2.3566238,0.705536
1424,1424,3.15138,0,2.3566238,0.705536
1425,1425,3.15138,0,2.3566238,0.705536
1426,1426,3.15138,0,2.3566238,0.705536
1427,1427,3.15138,0,2.3566238,0.705536
1428,1428,3.15138,0,2.3566238,0.705536
1429,1429,3.15138,0,2.3566238,0.705536
1430,1430,3.15138,0,2.3566238,0.705536
1431,1431,3.15138,0,2.3566238,0.705536
1432,1432,3.15138,0,2.3566238,0.705536
1433,1433,3.15138,0,2.3566238,0.705536
1434,1434,3.15138,0,2.3566238,0.705536
1435,1435,3.15138,0,2.3566238,0.705536
1436,1436,3.15138,0,2.3566238,0.705536
1437,1437,3.15138,0,2.3566238,0.705536
1438,1438,3.15138,0,2.3566238,0.705536
1439,1439,3.15138,0,2.3566238,0.705536
1440,1440,3.15138,0,2.3566238,0.705536
1441,1441,3.15138,0,2.3566238,0.705536
1442,1442,3.15138,0,2.3566238,0.705536
1443,1443,3.15138,0,2.3566238,0.705536
1444,1444,3.15138,0,2.3566238,0.705536
1445,1445,3.15138,0,2.3566238,0.705536
1446,1446,3.15138,0,2.3566238,0.705536
1447,1447,3.15138,0,2.3566238,0.705536
1448,1448,3.15138,0,2.3566238,0.705536
1449,1449,3.15138,0,2.3566238,0.705536
1450,1450,3.15138,0,2.3566238,0.705536
1451,1451,3.15138,0,2.3566238,0.705536
1452,1452,3.15138,0,2.3566238,0.705536
1453,1453,3.15138,0,2.3566238,0.705536
1454,1454,3.15138,0,2.3566238,0.705536
1455,1455,3.15138,0,2.3566238,0.705536
1456,1456,3.15138,0,2.3566238,0.705536
1457,1457,3.15138,0,2.3566238,0.705536
1458,1458,3.15138,0,2.3566238,0.705536
1459,1459,3.15138,0,2.3566238,0.705536
1460,1460,3.15138,0,2.3566238,0.705536
1461,1461,3.15138,0,2.3566238,0.705536
1462,1462,3.15138,0,2.3566238,0.705536
1463,1463,3.15138,0,2.3566238,0.705536
1464,1464,3.15138,0,2.3566238,0.705536
1465,1465,3.15138,0,2.3566238,0.705536
1466,1466,3.15138,0,2.3566238,0.705536
1467,1467,3.15138,0,2.3566238,0.705536
1468,1468,3.15138,0,2.3566238,0.705536
1469,1469,3.15138,0,2.3566238,0.705536
1470,1470,3.15138,0,2.3566238,0.705536
1471,1471,3.15138,0,2.3566238,0.705536
1472,1472,3.15138,0,2.3566238,0.705536
1473,1473,3.15138,0,2.3566238,0.705536
1474,1474,3.15138,0,2.3566238,0.705536
1475,1475,3.15138,0,2.3566238,0.705536
1476,1476,3.15138,0,2.3566238,0.705536
1477,1477,3.15138,0,2.3566238,0.705536
1478,1478,3.15138,0,2.3566238,0.705536
1479,1479,3.15138,0,2.3566238,0.705536
1480,1480,3.15138,0,2.3566238,0.705536
1481,1481,3.15138,0,2.3566238,0.705536
1482,1482,3.15138,0,2.3566238,0.705536
1483,1483,3.15138,0,2.3566238,0.705536
1484,1484,3.15138,0,2.3566238,0.705536
1485,1485,3.15138,0,2.3566238,0.705536
1486,1486,3.15138,0,2.3566238,0.705536
1487,1487,3.15138,0,2.3566238,0.705536
1488,1488,3.15138,0,2.3566238,0.705536
1489,1489,3.38458,0,2.3566238,0.705536
1490,1490,3.38458,0,2.3566238,0.705536
1491,1491,3.38458,0,2.3566238,0.705536
1492,1492,3.38458,0,2.3566238,0.705536
1493,1493,3.38458,0,2.3566238,0.705536
1494,1494,3.38458,0,2.3566238,0.705536
1495,1495,3.38458,0,2.3566238,0.705536
1496,1496,3.38458,0,2.3566238,0.705536
1497,1497,3.38458,0,2.3566238,0.705536
1498,1498,3.38458,0,2.3566238,0.705536
1499,1499,3.38458,0,2.3566238,0.705536
1500,1500,3.38458,0,2.3566238,0.705536
1501,1501,3.38458,0,2.3566238,0.705536
1502,1502,3.38458,0,2.3566238,0.705536
1503,1503,3.38458,0,2.3566238,0.705536
1504,1504,3.38458,0,2.3566238,0.705536
1505,1505,3.38458,0,2.3566238,0.705536
1506,1506,3.38458,0,2.3566238,0.705536
1507,1507,3.38458,0,2.3566238,0.705536
1508,1508,3.38458,0,2.3566238,0.705536
1509,1509,3.38458,0,2.3566238,0.705536
1510,1510,3.38458,0,2.3566238,0.705536
1511,1511,3.38458,0,2.3566238,0.705536
1512,1512,3.38458,0,2.3566238,0.705536
1513,1513,4.505,0,2.3566238,0.705536
1514,1514,4.505,0,2.3566238,0.705536
1515,1515,4.505,0,2.3566238,0.705536
1516,1516,4.505,0,2.3566238,0.705536
1517,1517,4.505,0,2.3566238,0.705536
1518,1518,4.505,0,2.3566238,0.705536
1519,1519,4.505,0,2.3566238,0.705536
1520,1520,4.505,0,2.3566238,0.705536
1521,1521,4.505,0,2.3566238,0.705536
1522,1522,4.505,0,2.3566238,0.705536
1523,1523,4.505,0,2.3566238,0.705536
1524,1524,4.505,0,2.3566238,0.705536
1525,1525,4.505,0,2.3566238,0.705536
1526,1526,4.505,0,2.3566238,0.705536
1527,1527,4.505,0,2.3566238,0.705536
1528,1528,4.505,0,2.3566238,0.705536
1529,1529,4.505,0,2.3566238,0.705536
1530,1530,4.505,0,2.3566238,0.705536
1531,1531,4.505,0,2.3566238,0.705536
1532,1532,4.505,0,2.3566238,0.705536
1533,1533,4.505,0,2.3566238,0.705536
1534,1534,4.505,0,2.3566238,0.705536
1535,1535,4.505,0,2.3566238,0.705536
1536,1536,4.505,0,2.3566238,0.705536
1537,1537,3.3708,0,2.3566238,0.705536
1538,1538,3.3708,0,2.3566238,0.705536
1539,1539,3.3708,0,2.3566238,0.705536
1540,1540,3.3708,0,2.3566238,0.705536
1541,1541,3.3708,0,2.3566238,0.705536
1542,1542,3.3708,0,2.3566238,0.705536
1543,1543,3.3708,0,2.3566238,0.705536
1544,1544,3.3708,0,2.3566238,0.705536
1545,1545,3.3708,0,2.3566238,0.705536
1546,1546,3.3708,0,2.3566238,0.705536
1547,1547,3.3708,0,2.3566238,0.705536
1548,1548,3.3708,0,2.3566238,0.705536
1549,1549,3.3708,0,2.3566238,0.705536
1550,1550,3.3708,0,2.3566238,0.705536
1551,1551,3.3708,0,2.3566238,0.705536
1552,1552,3.3708,0,2.3566238,0.705536
1553,1553,3.3708,0,2.3566238,0.705536
1554,1554,3.3708,0,2.3566238,0.705536
1555,1555,3.3708,0,2.3566238,0.705536
1556,1556,3.3708,0,2.3566238,0.705536
1557,1557,3.3708,0,2.3566238,0.705536
1558,1558,3.3708,0,2.3566238,0.705536
1559,1559,3.3708,0,2.3566238,0.705536
1560,1560,3.3708,0,2.3566238,0.705536
1561,1561,3.127,0,2.3566238,0.705536
1562,1562,3.127,0,2.3566238,0.705536
1563,1563,3.127,0,2.3566238,0.705536
1564,1564,3.127,0,2.3566238,0.705536
1565,1565,3.127,0,2.3566238,0.705536
1566,1566,3.127,0,2.3566238,0.705536
1567,1567,3.127,0,2.3566238,0.705536
1568,1568,3.127,0,2.3566238,0.705536
1569,1569,3.127,0,2.3566238,0.705536
1570,1570,3.127,0,2.3566238,0.705536
1571,1571,3.127,0,2.3566238,0.705536
1572,1572,3.127,0,2.3566238,0.705536
1573,1573,3.127,0,2.3566238,0.705536
1574,1574,3.127,0,2.3566238,0.705536
1575,1575,3.127,0,2.3566238,0.705536
1576,1576,3.127,0,2.3566238,0.705536
1577,1577,3.127,0,2.3566238,0.705536
1578,1578,3.127,0,2.3566238,0.705536
1579,1579,3.127,0,2.3566238,0.705536
1580,1580,3.127,0,2.3566238,0.705536
1581,1581,3.127,0,2.3566238,0.705536
1582,1582,3.127,0,2.3566238,0.705536
1583,1583,3.127,0,2.3566238,0.705536
1584,1584,3.127,0,2.3566238,0.705536
1585,1585,3.074,0,2.3566238,0.705536
1586,1586,3.074,0,2.3566238,0.705536
1587,1587,3.074,0,2.3566238,0.705536
1588,1588,3.074,0,2.3566238,0.705536
1589,1589,3.074,0,2.3566238,0.705536
1590,1590,3.074,0,2.3566238,0.705536
1591,1591,3.074,0,2.3566238,0.705536
1592,1592,3.074,0,2.3566238,0.705536
1593,1593,3.074,0,2.3566238,0.705536
1594,1594,3.074,0,2.3566238,0.705536
1595,1595,3.074,0,2.3566238,0.705536
1596,1596,3.074,0,2.3566238,0.705536
1597,1597,3.074,0,2.3566238,0.705536
1598,1598,3.074,0,2.3566238,0.705536
1599,1599,3.074,0,2.3566238,0.705536
1600,1600,3.074,0,2.3566238,0.705536
1601,1601,3.074,0,2.3566238,0.705536
1602,1602,3.074,0,2.3566238,0.705536
1603,1603,3.074,0,2.3566238,0.705536
1604,1604,3.074,0,2.3566238,0.705536
1605,1605,3.074,0,2.3566238,0.705536
1606,1606,3.074,0,2.3566238,0.705536
1607,1607,3.074,0,2.3566238,0.705536
1608,1608,3.074,0,2.3566238,0.705536
1609,1609,3.074,0,2.3566238,0.705536
1610,1610,3.074,0,2.3566238,0.705536
1611,1611,3.074,0,2.3566238,0.705536
1612,1612,3.074,0,2.3566238,0.705536
1613,1613,3.074,0,2.3566238,0.705536
1614,1614,3.074,0,2.3566238,0.705536
1615,1615,3.074,0,2.3566238,0.705536
1616,1616,3.074,0,2.3566238,0.705536
1617,1617,3.074,0,2.3566238,0.705536
1618,1618,3.074,0,2.3566238,0.705536
1619,1619,3.074,0,2.3566238,0.705536
1620,1620,3.074,0,2.3566238,0.705536
1621,1621,3.074,0,2.3566238,0.705536
1622,1622,3.074,0,2.3566238,0.705536
1623,1623,3.074,0,2.3566238,0.705536
1624,1624,3.074,0,2.3566238,0.705536
1625,1625,3.074,0,2.3566238,0.705536
1626,1626,3.074,0,2.3566238,0.705536
1627,1627,3.074,0,2.3566238,0.705536
1628,1628,3.074,0,2.3566238,0.705536
1629,1629,3.074,0,2.3566238,0.705536
1630,1630,3.074,0,2.3566238,0.705536
1631,1631,3.074,0,2.3566238,0.705536
1632,1632,3.074,0,2.3566238,0.705536
1633,1633,3.074,0,2.3566238,0.705536
1634,1634,3.074,0,2.3566238,0.705536
1635,1635,3.074,0,2.3566238,0.705536
1636,1636,3.074,0,2.3566238,0.705536
1637,1637,3.074,0,2.3566238,0.705536
1638,1638,3.074,0,2.3566238,0.705536
1639,1639,3.074,0,2.3566238,0.705536
1640,1640,3.074,0,2.3566238,0.705536
1641,1641,3.074,0,2.3566238,0.705536
1642,1642,3.074,0,2.3566238,0.705536
1643,1643,3.074,0,2.3566238,0.705536
1644,1644,3.074,0,2.3566238,0.705536
1645,1645,3.074,0,2.3566238,0.705536
1646,1646,3.074,0,2.3566238,0.705536
1647,1647,3.074,0,2.3566238,0.705536
1648,1648,3.074,0,2.3566238,0.705536
1649,1649,3.074,0,2.3566238,0.705536
1650,1650,3.074,0,2.3566238,0.705536
1651,1651,3.074,0,2.3566238,0.705536
1652,1652,3.074,0,2.3566238,0.705536
1653,1653,3.074,0,2.3566238,0.705536
1654,1654,3.074,0,2.3566238,0.705536
1655,1655,3.074,0,2.3566238,0.705536
1656,1656,3.074,0,2.3566238,0.705536
1657,1657,3.074,0,2.3566238,0.705536
1658,1658,3.074,0,2.3566238,0.705536
1659,1659,3.074,0,2.3566238,0.705536
1660,1660,3.074,0,2.3566238,0.705536
1661,1661,3.074,0,2.3566238,0.705536
1662,1662,3.074,0,2.3566238,0.705536
1663,1663,3.074,0,2.3566238,0.705536
1664,1664,3.074,0,2.3566238,0.705536
1665,1665,3.074,0,2.3566238,0.705536
1666,1666,3.074,0,2.3566238,0.705536
1667,1667,3.074,0,2.3566238,0.705536
1668,1668,3.074,0,2.3566238,0.705536
1669,1669,3.074,0,2.3566238,0.705536
1670,1670,3.074,0,2.3566238,0.705536
1671,1671,3.074,0,2.3566238,0.705536
1672,1672,3.074,0,2.3566238,0.705536
1673,1673,3.074,0,2.3566238,0.705536
1674,1674,3.074,0,2.3566238,0.705536
1675,1675,3.074,0,2.3566238,0.705536
1676,1676,3.074,0,2.3566238,0.705536
1677,1677,3.074,0,2.3566238,0.705536
1678,1678,3.074,0,2.3566238,0.705536
1679,1679,3.074,0,2.3566238,0.705536
1680,1680,3.074,0,2.3566238,0.705536
1681,1681,3.0316,0,2.3566238,0.705536
1682,1682,3.0316,0,2.3566238,0.705536
1683,1683,3.0316,0,2.3566238,0.705536
1684,1684,3.0316,0,2.3566238,0.705536
1685,1685,3.0316,0,2.3566238,0.705536
1686,1686,3.0316,0,2.3566238,0.705536
1687,1687,3.0316,0,2.3566238,0.705536
1688,1688,3.0316,0,2.3566238,0.705536
1689,1689,3.0316,0,2.3566238,0.705536
1690,1690,3.0316,0,2.3566238,0.705536
1691,1691,3.0316,0,2.3566238,0.705536
1692,1692,3.0316,0,2.3566238,0.705536
1693,1693,3.0316,0,2.3566238,0.705536
1694,1694,3.0316,0,2.3566238,0.705536
1695,1695,3.0316,0,2.3566238,0.705536
1696,1696,3.0316,0,2.3566238,0.705536
1697,1697,3.0316,0,2.3566238,0.705536
1698,1698,3.0316,0,2.3566238,0.705536
1699,1699,3.0316,0,2.3566238,0.705536
1700,1700,3.0316,0,2.3566238,0.705536
1701,1701,3.0316,0,2.3566238,0.705536
1702,1702,3.0316,0,2.3566238,0.705536
1703,1703,3.0316,0,2.3566238,0.705536
1704,1704,3.0316,0,2.3566238,0.705536
1705,1705,2.9998,0,2.3566238,0.705536
1706,1706,2.9998,0,2.3566238,0.705536
1707,1707,2.9998,0,2.3566238,0.705536
1708,1708,2.9998,0,2.3566238,0.705536
1709,1709,2.9998,0,2.3566238,0.705536
1710,1710,2.9998,0,2.3566238,0.705536
1711,1711,2.9998,0,2.3566238,0.705536
1712,1712,2.9998,0,2.3566238,0.705536
1713,1713,2.9998,0,2.3566238,0.705536
1714,1714,2.9998,0,2.3566238,0.705536
1715,1715,2.9998,0,2.3566238,0.705536
1716,1716,2.9998,0,2.3566238,0.705536
1717,1717,2.9998,0,2.3566238,0.705536
1718,1718,2.9998,0,2.3566238,0.705536
1719,1719,2.9998,0,2.3566238,0.705536
1720,1720,2.9998,0,2.3566238,0.705536
1721,1721,2.9998,0,2.3566238,0.705536
1722,1722,2.9998,0,2.3566238,0.705536
1723,1723,2.9998,0,2.3566238,0.705536
1724,1724,2.9998,0,2.3566238,0.705536
1725,1725,2.9998,0,2.3566238,0.705536
1726,1726,2.9998,0,2.3566238,0.705536
1727,1727,2.9998,0,2.3566238,0.705536
1728,1728,2.9998,0,2.3566238,0.705536
1729,1729,3.0422,0,2.3566238,0.705536
1730,1730,3.0422,0,2.3566238,0.705536
1731,1731,3.0422,0,2.3566238,0.705536
1732,1732,3.0422,0,2.3566238,0.705536
1733,1733,3.0422,0,2.3566238,0.705536
1734,1734,3.0422,0,2.3566238,0.705536
1735,1735,3.0422,0,2.3566238,0.705536
1736,1736,3.0422,0,2.3566238,0.705536
1737,1737,3.0422,0,2.3566238,0.705536
1738,1738,3.0422,0,2.3566238,0.705536
1739,1739,3.0422,0,2.3566238,0.705536
1740,1740,3.0422,0,2.3566238,0.705536
1741,1741,3.0422,0,2.3566238,0.705536
1742,1742,3.0422,0,2.3566238,0.705536
1743,1743,3.0422,0,2.3566238,0.705536
1744,1744,3.0422,0,2.3566238,0.705536
1745,1745,3.0422,0,2.3566238,0.705536
1746,1746,3.0422,0,2.3566238,0.705536
1747,1747,3.0422,0,2.3566238,0.705536
1748,1748,3.0422,0,2.3566238,0.705536
1749,1749,3.0422,0,2.3566238,0.705536
1750,1750,3.0422,0,2.3566238,0.705536
1751,1751,3.0422,0,2.3566238,0.705536
1752,1752,3.0422,0,2.3566238,0.705536
1753,1753,3.127,0,2.3566238,0.705536
1754,1754,3.127,0,2.3566238,0.705536
1755,1755,3.127,0,2.3566238,0.705536
1756,1756,3.127,0,2.3566238,0.705536
1757,1757,3.127,0,2.3566238,0.705536
1758,1758,3.127,0,2.3566238,0.705536
1759,1759,3.127,0,2.3566238,0.705536
1760,1760,3.127,0,2.3566238,0.705536
1761,1761,3.127,0,2.3566238,0.705536
1762,1762,3.127,0,2.3566238,0.705536
1763,1763,3.127,0,2.3566238,0.705536
1764,1764,3.127,0,2.3566238,0.705536
1765,1765,3.127,0,2.3566238,0.705536
1766,1766,3.127,0,2.3566238,0.705536
1767,1767,3.127,0,2.3566238,0.705536
1768,1768,3.127,0,2.3566238,0.705536
1769,1769,3.127,0,2.3566238,0.705536
1770,1770,3.127,0,2.3566238,0.705536
1771,1771,3.127,0,2.3566238,0.705536
1772,1772,3.127,0,2.3566238,0.705536
1773,1773,3.127,0,2.3566238,0.705536
1774,1774,3.127,0,2.3566238,0.705536
1775,1775,3.127,0,2.3566238,0.705536
1776,1776,3.127,0,2.3566238,0.705536
1777,1777,3.127,0,2.3566238,0.705536
1778,1778,3.127,0,2.3566238,0.705536
1779,1779,3.127,0,2.3566238,0.705536
1780,1780,3.127,0,2.3566238,0.705536
1781,1781,3.127,0,2.3566238,0.705536
1782,1782,3.127,0,2.3566238,0.705536
1783,1783,3.127,0,2.3566238,0.705536
1784,1784,3.127,0,2.3566238,0.705536
1785,1785,3.127,0,2.3566238,0.705536
1786,1786,3.127,0,2.3566238,0.705536
1787,1787,3.127,0,2.3566238,0.705536
1788,1788,3.127,0,2.3566238,0.705536
1789,1789,3.127,0,2.3566238,0.705536
1790,1790,3.127,0,2.3566238,0.705536
1791,1791,3.127,0,2.3566238,0.705536
1792,1792,3.127,0,2.3566238,0.705536
1793,1793,3.127,0,2.3566238,0.705536
1794,1794,3.127,0,2.3566238,0.705536
1795,1795,3.127,0,2.3566238,0.705536
1796,1796,3.127,0,2.3566238,0.705536
1797,1797,3.127,0,2.3566238,0.705536
1798,1798,3.127,0,2.3566238,0.705536
1799,1799,3.127,0,2.3566238,0.705536
1800,1800,3.127,0,2.3566238,0.705536
1801,1801,3.127,0,2.3566238,0.705536
1802,1802,3.127,0,2.3566238,0.705536
1803,1803,3.127,0,2.3566238,0.705536
1804,1804,3.127,0,2.3566238,0.705536
1805,1805,3.127,0,2.3566238,0.705536
1806,1806,3.127,0,2.3566238,0.705536
1807,1807,3.127,0,2.3566238,0.705536
1808,1808,3.127,0,2.3566238,0.705536
1809,1809,3.127,0,2.3566238,0.705536
1810,1810,3.127,0,2.3566238,0.705536
1811,1811,3.127,0,2.3566238,0.705536
1812,1812,3.127,0,2.3566238,0.705536
1813,1813,3.127,0,2.3566238,0.705536
1814,1814,3.127,0,2.3566238,0.705536
1815,1815,3.127,0,2.3566238,0.705536
1816,1816,3.127,0,2.3566238,0.705536
1817,1817,3.127,0,2.3566238,0.705536
1818,1818,3.127,0,2.3566238,0.705536
1819,1819,3.127,0,2.3566238,0.705536
1820,1820,3.127,0,2.3566238,0.705536
1821,1821,3.127,0,2.3566238,0.705536
1822,1822,3.127,0,2.3566238,0.705536
1823,1823,3.127,0,2.3566238,0.705536
1824,1824,3.127,0,2.3566238,0.705536
1825,1825,3.0846,0,2.3566238,0.705536
1826,1826,3.0846,0,2.3566238,0.705536
1827,1827,3.0846,0,2.3566238,0.705536
1828,1828,3.0846,0,2.3566238,0.705536
1829,1829,3.0846,0,2.3566238,0.705536
1830,1830,3.0846,0,2.3566238,0.705536
1831,1831,3.0846,0,2.3566238,0.705536
1832,1832,3.0846,0,2.3566238,0.705536
1833,1833,3.0846,0,2.3566238,0.705536
1834,1834,3.0846,0,2.3566238,0.705536
1835,1835,3.0846,0,2.3566238,0.705536
1836,1836,3.0846,0,2.3566238,0.705536
1837,1837,3.0846,0,2.3566238,0.705536
1838,1838,3.0846,0,2.3566238,0.705536
1839,1839,3.0846,0,2.3566238,0.705536
1840,1840,3.0846,0,2.3566238,0.705536
1841,1841,3.0846,0,2.3566238,0.705536
1842,1842,3.0846,0,2.3566238,0.705536
1843,1843,3.0846,0,2.3566238,0.705536
1844,1844,3.0846,0,2.3566238,0.705536
1845,1845,3.0846,0,2.3566238,0.705536
1846,1846,3.0846,0,2.3566238,0.705536
1847,1847,3.0846,0,2.3566238,0.705536
1848,1848,3.0846,0,2.3566238,0.705536
1849,1849,3.074,0,2.3566238,0.705536
1850,1850,3.074,0,2.3566238,0.705536
1851,1851,3.074,0,2.3566238,0.705536
1852,1852,3.074,0,2.3566238,0.705536
1853,1853,3.074,0,2.3566238,0.705536
1854,1854,3.074,0,2.3566238,0.705536
1855,1855,3.074,0,2.3566238,0.705536
1856,1856,3.074,0,2.3566238,0.705536
1857,1857,3.074,0,2.3566238,0.705536
1858,1858,3.074,0,2.3566238,0.705536
1859,1859,3.074,0,2.3566238,0.705536
1860,1860,3.074,0,2.3566238,0.705536
1861,1861,3.074,0,2.3566238,0.705536
1862,1862,3.074,0,2.3566238,0.705536
1863,1863,3.074,0,2.3566238,0.705536
1864,1864,3.074,0,2.3566238,0.705536
1865,1865,3.074,0,2.3566238,0.705536
1866,1866,3.074,0,2.3566238,0.705536
1867,1867,3.074,0,2.3566238,0.705536
1868,1868,3.074,0,2.3566238,0.705536
1869,1869,3.074,0,2.3566238,0.705536
1870,1870,3.074,0,2.3566238,0.705536
1871,1871,3.074,0,2.3566238,0.705536
1872,1872,3.074,0,2.3566238,0.705536
1873,1873,3.09308,0,2.3566238,0.705536
1874,1874,3.09308,0,2.3566238,0.705536
1875,1875,3.09308,0,2.3566238,0.705536
1876,1876,3.09308,0,2.3566238,0.705536
1877,1877,3.09308,0,2.3566238,0.705536
1878,1878,3.09308,0,2.3566238,0.705536
1879,1879,3.09308,0,2.3566238,0.705536
1880,1880,3.09308,0,2.3566238,0.705536
1881,1881,3.09308,0,2.3566238,0.705536
1882,1882,3.09308,0,2.3566238,0.705536
1883,1883,3.09308,0,2.3566238,0.705536
1884,1884,3.09308,0,2.3566238,0.705536
1885,1885,3.09308,0,2.3566238,0.705536
1886,1886,3.09308,0,2.3566238,0.705536
1887,1887,3.09308,0,2.3566238,0.705536
1888,1888,3.09308,0,2.3566238,0.705536
1889,1889,3.09308,0,2.3566238,0.705536
1890,1890,3.09308,0,2.3566238,0.705536
1891,1891,3.09308,0,2.3566238,0.705536
1892,1892,3.09308,0,2.3566238,0.705536
1893,1893,3.09308,0,2.3566238,0.705536
1894,1894,3.09308,0,2.3566238,0.705536
1895,1895,3.09308,0,2.3566238,0.705536
1896,1896,3.09308,0,2.3566238,0.705536
1897,1897,3.0316,0,2.3566238,0.705536
1898,1898,3.0316,0,2.3566238,0.705536
1899,1899,3.0316,0,2.3566238,0.705536
1900,1900,3.0316,0,2.3566238,0.705536
1901,1901,3.0316,0,2.3566238,0.705536
1902,1902,3.0316,0,2.3566238,0.705536
1903,1903,3.0316,0,2.3566238,0.705536
1904,1904,3.0316,0,2.3566238,0.705536
1905,1905,3.0316,0,2.3566238,0.705536
1906,1906,3.0316,0,2.3566238,0.705536
1907,1907,3.0316,0,2.3566238,0.705536
1908,1908,3.0316,0,2.3566238,0.705536
1909,1909,3.0316,0,2.3566238,0.705536
1910,1910,3.0316,0,2.3566238,0.705536
1911,1911,3.0316,0,2.3566238,0.705536
1912,1912,3.0316,0,2.3566238,0.705536
1913,1913,3.0316,0,2.3566238,0.705536
1914,1914,3.0316,0,2.3566238,0.705536
1915,1915,3.0316,0,2.3566238,0.705536
1916,1916,3.0316,0,2.3566238,0.705536
1917,1917,3.0316,0,2.3566238,0.705536
1918,1918,3.0316,0,2.3566238,0.705536
1919,1919,3.0316,0,2.3566238,0.705536
1920,1920,3.0316,0,2.3566238,0.705536
1921,1921,2.95316,0,2.3566238,0.705536
1922,1922,2.95316,0,2.3566238,0.705536
1923,1923,2.95316,0,2.3566238,0.705536
1924,1924,2.95316,0,2.3566238,0.705536
1925,1925,2.95316,0,2.3566238,0.705536
1926,1926,2.95316,0,2.3566238,0.705536
1927,1927,2.95316,0,2.3566238,0.705536
1928,1928,2.95316,0,2.3566238,0.705536
1929,1929,2.95316,0,2.3566238,0.705536
1930,1930,2.95316,0,2.3566238,0.705536
1931,1931,2.95316,0,2.3566238,0.705536
1932,1932,2.95316,0,2.3566238,0.705536
1933,1933,2.95316,0,2.3566238,0.705536
1934,1934,2.95316,0,2.3566238,0.705536
1935,1935,2.95316,0,2.3566238,0.705536
1936,1936,2.95316,0,2.3566238,0.705536
1937,1937,2.95316,0,2.3566238,0.705536
1938,1938,2.95316,0,2.3566238,0.705536
1939,1939,2.95316,0,2.3566238,0.705536
1940,1940,2.95316,0,2.3566238,0.705536
1941,1941,2.95316,0,2.3566238,0.705536
1942,1942,2.95316,0,2.3566238,0.705536
1943,1943,2.95316,0,2.3566238,0.705536
1944,1944,2.95316,0,2.3566238,0.705536
1945,1945,2.95316,0,2.3566238,0.705536
1946,1946,2.95316,0,2.3566238,0.705536
1947,1947,2.95316,0,2.3566238,0.705536
1948,1948,2.95316,0,2.3566238,0.705536
1949,1949,2.95316,0,2.3566238,0.705536
1950,1950,2.95316,0,2.3566238,0.705536
1951,1951,2.95316,0,2.3566238,0.705536
1952,1952,2.95316,0,2.3566238,0.705536
1953,1953,2.95316,0,2.3566238,0.705536
1954,1954,2.95316,0,2.3566238,0.705536
1955,1955,2.95316,0,2.3566238,0.705536
1956,1956,2.95316,0,2.3566238,0.705536
1957,1957,2.95316,0,2.3566238,0.705536
1958,1958,2.95316,0,2.3566238,0.705536
1959,1959,2.95316,0,2.3566238,0.705536
1960,1960,2.95316,0,2.3566238,0.705536
1961,1961,2.95316,0,2.3566238,0.705536
1962,1962,2.95316,0,2.3566238,0.705536
1963,1963,2.95316,0,2.3566238,0.705536
1964,1964,2.95316,0,2.3566238,0.705536
1965,1965,2.95316,0,2.3566238,0.705536
1966,1966,2.95316,0,2.3566238,0.705536
1967,1967,2.95316,0,2.3566238,0.705536
1968,1968,2.95316,0,2.3566238,0.705536
1969,1969,2.95316,0,2.3566238,0.705536
1970,1970,2.95316,0,2.3566238,0.705536
1971,1971,2.95316,0,2.3566238,0.705536
1972,1972,2.95316,0,2.3566238,0.705536
1973,1973,2.95316,0,2.3566238,0.705536
1974,1974,2.95316,0,2.3566238,0.705536
1975,1975,2.95316,0,2.3566238,0.705536
1976,1976,2.95316,0,2.3566238,0.705536
1977,1977,2.95316,0,2.3566238,0.705536
1978,1978,2.95316,0,2.3566238,0.705536
1979,1979,2.95316,0,2.3566238,0.705536
1980,1980,2.95316,0,2.3566238,0.705536
1981,1981,2.95316,0,2.3566238,0.705536
1982,1982,2.95316,0,2.3566238,0.705536
1983,1983,2.95316,0,2.3566238,0.705536
1984,1984,2.95316,0,2.3566238,0.705536
1985,1985,2.95316,0,2.3566238,0.705536
1986,1986,2.95316,0,2.3566238,0.705536
1987,1987,2.95316,0,2.3566238,0.705536
1988,1988,2.95316,0,2.3566238,0.705536
1989,1989,2.95316,0,2.3566238,0.705536
1990,1990,2.95316,0,2.3566238,0.705536
