BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
t1217,39492.933000000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39496.1622
t1218,39972.9241,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39976.1533
t1219,41261.492130000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41264.72133
t1220,41702.41969,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41705.64889
t1221,41204.19174000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41207.42094
t1222,40053.53828000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40056.76748
t1223,37960.85465000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37964.08385
t1224,35864.05695466757,0.0,-1.1361546675615224,0.0,0.0,0.0,0.0,0.0,0.0,-35866.15
t1225,34354.073619999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34357.30282
t1226,33626.15048,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33629.37968
t1227,33346.6722,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33349.9014
t1228,33334.590149999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33337.81935
t1229,34327.84708954807,0.0,-0.3156395480790825,0.0,0.0,0.0,0.0,0.0,0.0,-34330.76065
t1230,37023.92287043479,0.0,-0.06313043478287553,0.0,0.0,0.0,0.0,0.0,0.0,-37027.08894
t1231,41568.595970434784,0.0,-0.06313043478287553,0.0,0.0,0.0,0.0,0.0,0.0,-41571.76204
t1232,43597.34898999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43600.57819
t1233,43868.51639960696,0.0,-0.12625960695676558,0.0,0.0,0.0,0.0,0.0,0.0,-43871.61934
t1234,44676.43511043478,0.0,-0.06313043478287553,0.0,0.0,0.0,0.0,0.0,0.0,-44679.60118
t1235,45312.773559999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45316.00276
t1236,45670.66925960695,0.0,-0.12625960695676558,0.0,0.0,0.0,0.0,0.0,0.0,-45673.7722
t1237,46096.645909999985,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46099.87511
t1238,46609.54304,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46612.77224
t1239,46769.07611,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46772.30531
t1240,46770.280419999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46773.50962
t1241,47086.378079999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47089.60728
t1242,47585.26782999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47588.49703
t1243,48265.418754472,109.297165527998,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48377.94512
t1244,47784.03735,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48513.26655
t1245,47148.67993773,588.8459522700014,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47740.75509
t1246,45967.978299999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45971.2075
t1247,43118.29436,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43121.52356
t1248,40998.38936222,0.0,-305.00425222000644,0.0,0.0,0.0,0.0,0.0,0.0,-40696.61431
t1249,39322.82433212018,0.0,-124.95965212018106,0.0,0.0,0.0,0.0,0.0,0.0,-39201.09388
t1250,38839.42529120618,0.0,-310.41153120617577,0.0,0.0,0.0,0.0,0.0,0.0,-38532.24296
t1251,38573.47867489251,0.0,-388.9488648925121,0.0,0.0,0.0,0.0,0.0,0.0,-38187.75901
t1252,38824.20339173451,0.0,-554.0686117345009,0.0,0.0,0.0,0.0,0.0,0.0,-38273.36398
t1253,39222.75678,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39225.98598
t1254,41738.08414,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41741.31334
t1255,45698.07860000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45701.3078
t1256,46289.892792489,660.3685075110022,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46953.4905
t1257,46224.955934772996,644.2717952270012,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46872.69093
t1258,46116.80698,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46846.55098
t1259,46180.094452204,419.4052777960021,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46603.52453
t1260,46092.362740000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46096.62154
t1261,45428.331840000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45432.87144
t1262,44942.06180000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44946.8354
t1263,44335.89278,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44340.94718
t1264,44174.86154,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44180.19674
t1265,44517.33630999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44522.90551
t1266,45076.58666,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45082.43666
t1267,46129.2079333326,221.30490666740297,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46356.64364
t1268,46418.15825,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46424.52305
t1269,45573.08079999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45579.7264
t1270,43728.34509,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43735.22469
t1271,41115.40324999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41122.56365
t1272,38605.35211,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38612.79331
t1273,37620.85942,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-36902.53462
t1274,36690.197400000005,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-35972.1534
t1275,36249.95171000001,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-35532.14171
t1276,36139.16171000001,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-35421.63251
t1277,36367.27331622647,0.0,-252.666936226464,0.0,0.0,0.0,0.0,0.0,0.0,-36123.35798
t1278,38364.45186,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38373.43746
t1279,41660.98278,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41670.24918
t1280,41952.793549999995,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42688.29395
t1281,41583.7133,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42319.4945
t1282,41662.98335999999,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42399.04536
t1283,41953.238916731934,493.4465332680581,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42456.98145
t1284,42093.76287999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42104.33968
t1285,41542.67,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41553.4808
t1286,41141.9431,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41153.0347
t1287,40842.76595,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40854.13835
t1288,40617.22056,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40628.82696
t1289,40624.23132000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40636.11852
t1290,40566.66857,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40578.78977
t1291,40995.83730000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41008.2393
t1292,40790.344970000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40803.02777
t1293,40003.95512,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40016.87192
t1294,38999.73429000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39012.93189
t1295,37284.73861,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37298.17021
t1296,35364.799920000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35378.51232
t1297,33819.19258,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33833.18578
t1298,32715.45132000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32729.67852
t1299,31989.426240000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32003.93424
t1300,31617.325280000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31632.11408
t1301,31707.280740000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31722.30354
t1302,32444.723360000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32460.02696
t1303,33665.68506,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33681.22266
t1304,34770.1223,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34785.9407
t1305,36073.287820000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36089.38702
t1306,37332.886760000016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37349.21996
t1307,38341.18919000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38357.80319
t1308,39003.36844,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39020.21644
t1309,39103.78025000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39120.90905
t1310,38394.60196,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38412.01156
t1311,37601.007930000014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37618.65153
t1312,36965.40881,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36983.33321
t1313,36529.61015000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36547.76855
t1314,36495.412730000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36513.85193
t1315,37305.16504000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37323.88504
t1316,37831.77470000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37850.7287
t1317,37341.19421000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37360.42901
t1318,36555.35939000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36574.82819
t1319,35371.09002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35390.83962
t1320,33682.24257,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33702.27297
t1321,32419.593470000007,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32439.85787
t1322,31536.361570000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31556.90677
t1323,30965.268180000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30986.04738
t1324,30668.538760000007,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30689.59876
t1325,30702.651400000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30723.9922
t1326,31195.15024000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31216.72504
t1327,32321.276730000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32343.13233
t1328,33335.44161000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33357.57801
t1329,34412.77068,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34435.14108
t1330,34989.20072,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35011.85192
t1331,35018.46042,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35041.34562
t1332,34840.43433000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34863.60033
t1333,34591.45018,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34614.89698
t1334,34204.46132,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34228.14212
t1335,33949.00151,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33972.96311
t1336,33910.936890000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33935.13249
t1337,34122.24152710613,0.0,-13.228387106127949,0.0,0.0,0.0,0.0,0.0,0.0,-34133.48954
t1338,34681.930680000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34706.68788
t1339,35995.54055,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36020.53175
t1340,37096.511979999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37121.78398
t1341,36679.5785,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36705.0845
t1342,35601.346209999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35627.13301
t1343,33901.75087790891,0.0,-239.40226790890966,0.0,0.0,0.0,0.0,0.0,0.0,-33688.41621
t1344,32261.43924,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-31561.74084
t1345,30921.03648000001,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-30221.61888
t1346,30223.63402,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-29524.45042
t1347,30071.865810000003,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-29372.96301
t1348,29643.39578043479,0.0,-0.06313043478287553,0.0,0.0,0.0,0.0,0.0,0.0,-29670.71065
t1349,30722.377829999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30749.98983
t1350,33544.356679606964,0.0,-0.12625960695676558,0.0,0.0,0.0,0.0,0.0,0.0,-33572.12322
t1351,37020.68942,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37774.81622
t1352,38314.69485,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39069.10245
t1353,37778.46393740615,672.5201525938494,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38479.67249
t1354,37601.465151340446,547.032168659555,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38177.41972
t1355,37705.284600000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37734.4878
t1356,36998.48240000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37027.9196
t1357,36225.85001000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36255.56801
t1358,35861.993400000014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35891.9922
t1359,35661.76006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35691.99286
t1360,35555.33012,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35585.84372
t1361,35688.52408,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35719.31848
t1362,35879.01262,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35910.04102
t1363,37284.74895,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37316.05815
t1364,38339.08930000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38370.6325
t1365,37869.27444,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37901.09844
t1366,36553.79174000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36585.89654
t1367,34289.668020000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34322.00682
t1368,31914.88332,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31914.88332
t1369,30572.383767687956,0.0,-252.6290676879531,0.0,0.0,0.0,0.0,0.0,0.0,-30319.7547
t1370,30170.36372,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-29444.36372
t1371,29906.825640000003,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-29180.82564
t1372,30007.84513,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-29281.84513
t1373,30690.19227,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-29998.12227
t1374,32252.397910434785,0.0,-0.06313043478287553,0.0,0.0,0.0,0.0,0.0,0.0,-32286.49878
t1375,35946.56462043479,0.0,-0.06313043478287553,0.0,0.0,0.0,0.0,0.0,0.0,-35980.94629
t1376,37050.955010000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37085.68061
t1377,37024.97965000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37059.93925
