Resource,biomass,conventional_hydroelectric,conventional_steam_coal,conventional_steam_coal_5,conventional_steam_coal_1,conventional_steam_coal_2,conventional_steam_coal_3,conventional_steam_coal_4,natural_gas_fired_combined_cycle,natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combined_cycle_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combined_cycle_7,natural_gas_fired_combined_cycle_8,natural_gas_fired_combined_cycle_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combined_cycle_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combined_cycle_14,natural_gas_fired_combustion_turbine,natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine_2,natural_gas_fired_combustion_turbine_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,natural_gas_fired_combustion_turbine_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,natural_gas_fired_combustion_turbine_9,natural_gas_fired_combustion_turbine_10,natural_gas_fired_combustion_turbine_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,natural_gas_steam_turbine,natural_gas_steam_turbine_1,natural_gas_steam_turbine_2,natural_gas_steam_turbine_3,natural_gas_steam_turbine_4,natural_gas_steam_turbine_5,natural_gas_steam_turbine_6,natural_gas_steam_turbine_7,natural_gas_steam_turbine_8,natural_gas_steam_turbine_9,natural_gas_steam_turbine_10,natural_gas_steam_turbine_11,natural_gas_steam_turbine_12,natural_gas_steam_turbine_13,natural_gas_steam_turbine_14,natural_gas_steam_turbine_15,natural_gas_steam_turbine_16,natural_gas_steam_turbine_17,nuclear,nuclear_1,onshore_wind_turbine,small_hydroelectric,solar_photovoltaic,Battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,524022.6462291697,380284.2023092512,6.283437586096266e6,6.684207563632286e6,208075.1386650398,2.775168e7,7.669475761430931e6,2.804446938746347e6,726352.7069831721,5.290894553802464e6,3.234690662050165e7,2.928361431360212e6,179424.23736242298,2.5304216542241067e7,1.141230684823304e6,4.964166252112236e6,5.969939621031327e7,2.3965118600841807e6,360089.79757610086,2.794395775180762e6,3.254747183779742e6,4.280254822815778e7,3.0253725259428173e6,39855.335545019676,2.9948916483208877e6,1390.7172417199924,37927.986568680615,57203.72788809927,222.29999999999998,101522.19105553943,887149.5698803416,147730.09951103598,21063.98881377876,296353.02609334636,21701.301492397128,124344.17622448594,737.9999999999998,358014.2274007634,12263.423778978971,1.2484198965957048e6,593412.3663209872,984.6058635640946,2.2303579682145296e6,60199.43029543411,57363.961379410175,5.191734424204394e6,715084.3824696867,1.3216103180737738e6,1.2292033780086513e6,192047.4887201891,302003.95060532866,18778.13199453197,3.3688134282212984e6,845508.2314097674,312175.14954659593,114465.9674352008,58343.68859947903,2.0617010040601812e7,2.0126128849158883e7,6.951582314800501e7,0.0,3.2402231595581872e6,770252.1312718664,3.7675256026369977e8
t1,62.1,12.729599999999998,957.0293155574503,919.2409624125524,0.0,3168.0,2533.5,456.4,0.0,1368.045,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,151.67999999999998,760.32,892.62,6732.9,741.5999999999999,0.0,965.7000000000002,0.0,0.0,0.0,0.0,0.0,501.3,0.0,0.0,0.0,0.0,0.0,0.0,248.4,0.0,0.0,0.0,0.0,488.54638746267847,0.0,0.0,1240.8057038733223,0.0,0.0,276.597,0.0,0.0,0.0,989.097,245.09999999999997,96.33,0.0,0.0,2520.0,2460.0,4632.099110694,0.0,0.0,0.0,50554.34008
t2,62.1,12.682799999999999,957.0293155574503,919.2409624125524,0.0,3168.0,1024.66,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,213.29999999999998,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,965.7000000000002,0.0,0.0,0.0,0.0,0.0,212.21699999999998,0.0,0.0,0.0,0.0,0.0,0.0,248.4,0.0,0.0,0.0,0.0,158.56330119402725,0.0,0.0,1944.0,0.0,0.0,378.9,0.0,0.0,0.0,1314.9,387.0,32.61306587796486,0.0,0.0,2520.0,2460.0,4528.098734958,0.0,0.0,0.0,50604.405179999994
t3,62.1,12.636,957.0293155574503,919.2409624125524,0.0,3168.0,1024.66,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,213.29999999999998,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,965.7000000000002,0.0,0.0,0.0,0.0,0.0,212.21699999999998,0.0,0.0,0.0,0.0,0.0,0.0,248.4,0.0,0.0,0.0,0.0,158.56330119402725,0.0,0.0,1944.0,0.0,0.0,378.9,0.0,0.0,0.0,1314.9,387.0,102.17971685850995,0.0,0.0,2520.0,2460.0,4536.027181494001,0.0,0.0,0.0,50681.85347751654
t4,62.1,12.636,957.0293155574503,919.2409624125524,0.0,3168.0,1243.2929625699626,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,213.29999999999998,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,965.7000000000002,0.0,0.0,0.0,0.0,0.0,212.21699999999998,0.0,0.0,0.0,0.0,0.0,0.0,248.4,0.0,0.0,0.0,0.0,158.56330119402725,0.0,0.0,1944.0,0.0,0.0,378.9,0.0,0.0,0.0,1314.9,387.0,152.1,0.0,0.0,2520.0,2460.0,4572.576148266,0.0,0.0,0.0,50986.955689999995
t5,62.1,12.589199999999998,957.0293155574503,919.2409624125524,0.0,3168.0,2063.9070663449247,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,213.29999999999998,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,965.7000000000002,0.0,0.0,0.0,0.0,0.0,212.21699999999998,0.0,0.0,0.0,0.0,0.0,0.0,248.4,0.0,0.0,0.0,0.0,158.56330119402725,0.0,0.0,1944.0,0.0,0.0,378.9,0.0,0.0,0.0,1314.9,387.0,152.1,0.0,0.0,2520.0,2460.0,4476.322234098,0.0,0.0,0.0,51711.26907960695
t6,62.1,12.542399999999999,957.0293155574503,919.2409624125524,0.0,3168.0,2533.5,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,213.29999999999998,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,965.7000000000002,0.0,0.0,0.0,0.0,0.0,501.3,0.0,0.0,0.0,0.0,0.0,0.0,248.4,0.0,0.0,0.0,0.0,734.6681826019868,0.0,0.0,1944.0,0.0,0.0,378.9,0.0,0.0,0.0,1314.9,387.0,152.1,0.0,0.0,2520.0,2460.0,4373.410999428,0.0,0.0,0.0,52943.091859999986
t7,62.1,12.542399999999999,957.0293155574503,1042.6826990305399,0.0,3168.0,2533.5,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,213.29999999999998,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,965.7000000000002,0.0,0.0,0.0,0.0,0.0,501.3,0.0,0.0,0.0,0.0,0.0,0.0,248.4,0.0,470.24999999999994,0.0,0.0,1193.4,0.0,0.0,1944.0,0.0,481.08,378.9,0.0,0.0,0.0,1314.9,387.0,152.1,0.0,0.0,2520.0,2460.0,4187.355365412,0.0,0.0,0.0,54290.539779999985
t8,62.1,12.4956,957.0293155574503,1519.5466471925429,0.0,3168.0,2533.5,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,213.29999999999998,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,965.7000000000002,0.0,0.0,0.0,0.0,0.0,501.3,0.0,0.0,0.0,0.0,0.0,0.0,248.4,0.0,742.5,0.0,0.0,1193.4,0.0,0.0,1944.0,0.0,759.6,378.9,0.0,0.0,0.0,1314.9,387.0,152.1,0.0,0.0,2520.0,2460.0,3955.5145489499996,0.0,0.4857283,0.0,55086.77183999999
t9,62.1,12.4488,957.0293155574503,2261.09636561554,0.0,3168.0,2533.5,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,213.29999999999998,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,965.7000000000002,0.0,0.0,0.0,0.0,0.0,501.3,0.0,0.0,0.0,0.0,0.0,0.0,248.4,0.0,742.5,0.0,0.0,1193.4,0.0,0.0,1944.0,0.0,759.6,378.9,0.0,0.0,0.0,1314.9,387.0,152.1,0.0,0.0,2520.0,2460.0,3614.871298482,0.0,54.292630345,0.0,55541.43840999999
t10,62.1,12.4488,1186.9554790974594,2668.7640844235393,0.0,3168.0,2533.5,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,213.29999999999998,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,965.7000000000002,0.0,0.0,0.0,0.0,0.0,501.3,0.0,0.0,0.0,0.0,0.0,0.0,248.4,0.0,742.5,0.0,0.0,1193.4,0.0,0.0,1944.0,0.0,759.6,378.9,0.0,0.0,0.0,1314.9,387.0,152.1,0.0,0.0,2520.0,2460.0,3366.2988032040003,0.0,181.774493275,0.0,56057.94166
t11,62.1,12.402000000000001,1305.2272530624555,2668.7640844235393,0.0,3168.0,2533.5,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,213.29999999999998,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,965.7000000000002,0.0,0.0,0.0,0.0,0.0,501.3,0.0,0.0,0.0,0.0,0.0,0.0,248.4,0.0,742.5,0.0,0.0,1193.4,0.0,0.0,1944.0,0.0,759.6,378.9,0.0,0.0,0.0,1314.9,387.0,152.1,0.0,0.0,2520.0,2460.0,3019.6230108299997,0.0,288.805171684,0.0,55936.52151999999
t12,62.1,12.3552,957.0293155574503,2668.7640844235393,0.0,3168.0,2533.5,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,213.29999999999998,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,965.7000000000002,0.0,0.0,0.0,0.0,0.0,501.3,0.0,0.0,0.0,0.0,0.0,0.0,248.4,0.0,742.5,0.0,0.0,1193.4,0.0,0.0,1944.0,0.0,759.6,378.9,0.0,0.0,0.0,1314.9,387.0,152.1,0.0,0.0,2520.0,2460.0,2543.782156866,0.0,441.744353153,0.0,55265.375109999986
t13,62.1,12.3552,957.0293155574503,1867.933096675546,0.0,3168.0,2533.5,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,213.29999999999998,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,965.7000000000002,0.0,0.0,0.0,0.0,0.0,501.3,0.0,0.0,0.0,0.0,0.0,0.0,248.4,0.0,742.5,0.0,0.0,1193.4,0.0,0.0,1944.0,0.0,759.6,378.9,0.0,0.0,0.0,1314.9,387.0,152.1,0.0,0.0,2520.0,2460.0,2037.48015033,0.0,568.9465074369999,0.0,54085.44426999999
t14,62.1,12.3084,957.0293155574503,919.2409624125524,0.0,3168.0,2533.5,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,213.29999999999998,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,965.7000000000002,0.0,0.0,0.0,0.0,0.0,501.3,0.0,0.0,0.0,0.0,0.0,0.0,248.4,0.0,272.25000000000006,0.0,0.0,1193.4,0.0,0.0,1944.0,0.0,564.8305208219896,378.9,0.0,0.0,0.0,1314.9,387.0,152.1,0.0,0.0,2520.0,2460.0,2087.819537364,0.0,672.6882738439999,0.0,52625.76700999998
t15,62.1,12.261600000000001,957.0293155574503,919.2409624125524,0.0,3168.0,2533.5,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,213.29999999999998,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,965.7000000000002,0.0,0.0,0.0,0.0,0.0,501.3,0.0,0.0,0.0,0.0,0.0,0.0,248.4,0.0,119.62499999999999,0.0,0.0,437.58000000000015,0.0,0.0,1944.0,0.0,135.88400000000001,378.9,0.0,0.0,0.0,1314.9,387.0,152.1,0.0,0.0,2520.0,2460.0,2214.978662466,0.0,693.139579564,0.0,51435.939119999995
t16,62.1,12.261600000000001,957.0293155574503,919.2409624125524,0.0,3168.0,2533.5,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,213.29999999999998,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,965.7000000000002,0.0,0.0,0.0,0.0,0.0,220.48406440329887,0.0,0.0,0.0,0.0,0.0,0.0,248.4,0.0,119.62499999999999,0.0,0.0,245.31,0.0,0.0,1944.0,0.0,135.88400000000001,378.9,0.0,0.0,0.0,1314.9,387.0,152.1,0.0,0.0,2520.0,2460.0,2085.302409066,0.0,638.0367339039999,0.0,50778.0740853433
t17,62.1,12.214799999999999,957.0293155574503,919.2409624125524,0.0,3168.0,2533.5,586.8000000000001,0.0,1908.9,4179.6,671.4,0.0,3626.1000000000004,0.0,927.9,7250.4,478.80000000000007,213.29999999999998,1069.2,923.4000000000001,6732.9,741.5999999999999,0.0,965.7000000000002,0.0,0.0,0.0,0.0,0.0,501.3,0.0,0.0,0.0,0.0,0.0,0.0,248.4,0.0,119.62499999999999,0.0,0.0,873.1701588037741,0.0,0.0,1944.0,0.0,135.88400000000001,378.9,0.0,0.0,0.0,1314.9,387.0,152.1,0.0,0.0,2520.0,2460.0,1888.4488179779999,0.0,488.351055683,0.0,51340.16411043478
