Resource,biomass,conventional_hydroelectric,conventional_steam_coal,conventional_steam_coal_1,conventional_steam_coal_2,conventional_steam_coal_3,natural_gas_fired_combined_cycle,natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combined_cycle_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combined_cycle_7,natural_gas_fired_combined_cycle_8,natural_gas_fired_combined_cycle_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combined_cycle_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combined_cycle_14,natural_gas_fired_combustion_turbine,natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine_2,natural_gas_fired_combustion_turbine_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,natural_gas_fired_combustion_turbine_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,natural_gas_fired_combustion_turbine_9,natural_gas_fired_combustion_turbine_10,natural_gas_fired_combustion_turbine_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,natural_gas_steam_turbine,natural_gas_steam_turbine_1,natural_gas_steam_turbine_2,natural_gas_steam_turbine_3,natural_gas_steam_turbine_4,natural_gas_steam_turbine_5,natural_gas_steam_turbine_6,natural_gas_steam_turbine_7,natural_gas_steam_turbine_8,natural_gas_steam_turbine_9,natural_gas_steam_turbine_10,natural_gas_steam_turbine_11,natural_gas_steam_turbine_12,natural_gas_steam_turbine_13,natural_gas_steam_turbine_14,natural_gas_steam_turbine_15,natural_gas_steam_turbine_16,natural_gas_steam_turbine_17,nuclear,nuclear_1,onshore_wind_turbine,small_hydroelectric,solar_photovoltaic,Battery,Total
t19,61.73639999999999,194.77852379610758,0.0,0.0,633.5001,499.068,468.05940000000004,1908.9,3582.5166,671.1309,633.5091000000001,3626.1,1174.7024999999999,927.9,6619.2390000000005,239.49,213.29999999999998,1069.1999999999998,923.4,6732.900900000001,741.5999999999999,606.2760000000002,928.8594000000002,0.0,162.0,81.54,0.0,318.1518,459.5283,1385.1,392.20469334488604,302.4,187.20000000000002,492.29729999999995,0.0,207.14850000000004,75.6,742.4999999999999,312.7194,0.0,1193.4,150.3,153.9,1944.0,759.0006,633.0015000000001,0.0,148.8006,352.8,54.9,1314.9,387.0,152.10000000000002,152.10000000000002,109.8,2393.9999999999995,2336.9999999999995,3447.4404828589995,0.0,0.0,726.0,53984.99999999999
t20,61.73639999999999,155.93452379610824,0.0,0.0,633.5001,499.068,468.05940000000004,1908.9,3582.5166,671.1309,279.447903,3626.1,1174.7024999999999,927.9,6619.2390000000005,239.49,213.29999999999998,1069.1999999999998,923.4,6732.900900000001,741.5999999999999,0.0,928.8594000000002,0.0,0.0,81.54,0.0,318.1518,459.5283,1385.1,0.0,302.4,0.0,123.41319648156264,0.0,207.14850000000004,0.0,742.4999999999999,312.7194,0.0,1193.4,55.11000000000002,56.43000000000001,1944.0,759.0006,633.0015000000001,0.0,148.8006,352.8,54.9,1314.9,387.0,152.10000000000002,152.10000000000002,109.8,2393.9999999999995,2336.9999999999995,5483.888066109,0.0,0.0,86.28241061332574,53004.00000000001
t21,61.73639999999999,117.09052379610796,0.0,0.0,633.5001,499.068,468.05940000000004,1908.9,3582.5166,671.1309,279.447903,3626.1,1174.7024999999999,927.9,6619.2390000000005,239.49,213.29999999999998,1069.1999999999998,923.4,6120.819000000001,741.5999999999999,0.0,928.8594000000002,0.0,0.0,81.54,0.0,34.6301644858884,459.5283,230.85,0.0,302.4,0.0,0.0,0.0,207.14850000000004,0.0,742.4999999999999,312.7194,0.0,1193.4,20.04,22.059,1944.0,759.0006,633.0015000000001,0.0,148.8006,352.8,44.773999999999994,1314.9,387.0,152.10000000000002,152.10000000000002,84.54599999999999,2393.9999999999995,2336.9999999999995,6604.102208718,0.0,0.0,0.0,51721.0
t22,61.73639999999999,78.24652379610579,0.0,0.0,401.21673,499.068,331.15059945388197,1908.9,3582.5166,671.1309,0.0,3626.1,480.32280000000003,927.9,6619.2390000000005,239.49,151.68,1069.1999999999998,923.4,6120.819000000001,741.5999999999999,0.0,928.8594000000002,0.0,0.0,0.0,0.0,0.0,459.5283,0.0,0.0,0.0,0.0,0.0,0.0,207.14850000000004,0.0,742.4999999999999,288.744246,0.0,1193.4,20.04,22.059,1944.0,278.30021999999997,400.90094999999997,0.0,54.56022000000001,129.36,10.004000000000001,1314.9,387.0,152.10000000000002,55.77000000000002,15.006,2393.9999999999995,2336.9999999999995,8078.102610750001,0.0,0.0,0.0,49846.99999999999
t23,61.73639999999999,39.40252379610598,0.0,0.0,0.0,499.068,0.0,1908.9,3582.5166,671.1309,0.0,3626.1,0.0,927.9,6619.2390000000005,239.49,0.0,760.32,923.4,6120.819000000001,741.5999999999999,0.0,928.8594000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.25,90.68862600000001,0.0,484.2838955788875,20.04,22.059,1944.0,193.12348599999999,0.0,0.0,33.397468,56.056,10.004000000000001,1314.9,387.0,126.41199999999999,30.082,15.006,2393.9999999999995,2336.9999999999995,9866.215700625,0.0,0.0,0.0,47246.99999999999
t24,61.73639999999999,0.558523796105978,0.0,0.0,0.0,388.16399999999993,0.0,1368.0449999999998,3582.5166,671.1309,0.0,3626.1,0.0,927.9,6619.2390000000005,239.49,0.0,0.0,892.6200000000002,6120.819000000001,741.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,90.68862600000001,0.0,245.31,20.04,22.059,1795.7199899999896,193.12348599999999,0.0,0.0,33.397468,56.056,10.004000000000001,491.16742745389564,141.90000000000003,30.082,30.082,15.006,2393.9999999999995,2336.9999999999995,11609.81957875,0.0,0.0,0.0,44874.99999999999
t25,61.73639999999999,0.0,0.0,0.0,0.0,72.0876,0.0,0.0,3582.5166,477.24864,0.0,3626.1,0.0,927.9,6619.2390000000005,239.49,0.0,0.0,235.98000000000002,6120.819000000001,527.3599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,90.68862600000001,0.0,245.31,20.04,22.059,564.5199899999898,193.12348599999999,0.0,0.0,33.397468,56.056,10.004000000000001,156.327,98.04,30.082,30.082,15.006,2393.9999999999995,2336.9999999999995,14128.16219,0.0,0.0,0.0,43033.99999999999
t26,61.73639999999999,0.0,0.0,0.0,0.0,72.0876,0.0,0.0,3582.5166,0.0,0.0,3626.1,0.0,605.1969999999999,6619.2390000000005,167.9091,0.0,0.0,235.98000000000002,4929.879685515999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,22.059,308.87999999999994,0.0,0.0,0.0,33.397468,0.0,0.0,156.327,0.0,30.082,0.0,15.006,2393.9999999999995,2336.9999999999995,16412.628146484,0.0,0.0,0.0,41995.0
t27,61.73639999999999,0.0,0.0,0.0,0.0,72.0876,0.0,0.0,3582.5166,0.0,0.0,3210.315533750006,0.0,605.1969999999999,6619.2390000000005,167.9091,0.0,0.0,235.98000000000002,3019.6040399999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,22.059,308.87999999999994,0.0,0.0,0.0,0.0,0.0,0.0,156.327,0.0,30.082,0.0,0.0,2393.9999999999995,2336.9999999999995,18398.091726249997,0.0,0.0,0.0,41606.0
t28,61.73639999999999,0.0,0.0,0.0,0.0,72.0876,0.0,0.0,3582.5166,0.0,0.0,1885.5720000000001,0.0,605.1969999999999,6619.2390000000005,167.9091,0.0,0.0,235.98000000000002,3019.6040399999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,0.0,0.0,308.87999999999994,0.0,0.0,0.0,0.0,0.0,0.0,156.327,0.0,30.082,0.0,0.0,2393.9999999999995,2336.9999999999995,19768.099671718,0.0,0.0,0.0,41609.165411718
