Unnamed: 0,Time_Index,NG,None,coal,uranium,Year
4387,4387,2.4698,0,2.3566238,0.705536,1970
4388,4388,2.4698,0,2.3566238,0.705536,1970
4389,4389,2.4698,0,2.3566238,0.705536,1970
4390,4390,2.4698,0,2.3566238,0.705536,1970
4391,4391,2.4698,0,2.3566238,0.705536,1970
4392,4392,2.4698,0,2.3566238,0.705536,1970
4393,4393,2.44224,0,2.3566238,0.705536,1970
4394,4394,2.44224,0,2.3566238,0.705536,1970
4395,4395,2.44224,0,2.3566238,0.705536,1970
4396,4396,2.44224,0,2.3566238,0.705536,1970
4397,4397,2.44224,0,2.3566238,0.705536,1970
4398,4398,2.44224,0,2.3566238,0.705536,1970
4399,4399,2.44224,0,2.3566238,0.705536,1970
4400,4400,2.44224,0,2.3566238,0.705536,1970
4401,4401,2.44224,0,2.3566238,0.705536,1970
4402,4402,2.44224,0,2.3566238,0.705536,1970
4403,4403,2.44224,0,2.3566238,0.705536,1970
4404,4404,2.44224,0,2.3566238,0.705536,1970
4405,4405,2.44224,0,2.3566238,0.705536,1970
4406,4406,2.44224,0,2.3566238,0.705536,1970
4407,4407,2.44224,0,2.3566238,0.705536,1970
4408,4408,2.44224,0,2.3566238,0.705536,1970
4409,4409,2.44224,0,2.3566238,0.705536,1970
4410,4410,2.44224,0,2.3566238,0.705536,1970
4411,4411,2.44224,0,2.3566238,0.705536,1970
4412,4412,2.44224,0,2.3566238,0.705536,1970
4413,4413,2.44224,0,2.3566238,0.705536,1970
4414,4414,2.44224,0,2.3566238,0.705536,1970
4415,4415,2.44224,0,2.3566238,0.705536,1970
4416,4416,2.44224,0,2.3566238,0.705536,1970
4417,4417,2.44224,0,2.3566238,0.705536,1970
4418,4418,2.44224,0,2.3566238,0.705536,1970
4419,4419,2.44224,0,2.3566238,0.705536,1970
4420,4420,2.44224,0,2.3566238,0.705536,1970
4421,4421,2.44224,0,2.3566238,0.705536,1970
4422,4422,2.44224,0,2.3566238,0.705536,1970
4423,4423,2.44224,0,2.3566238,0.705536,1970
4424,4424,2.44224,0,2.3566238,0.705536,1970
4425,4425,2.44224,0,2.3566238,0.705536,1970
4426,4426,2.44224,0,2.3566238,0.705536,1970
4427,4427,2.44224,0,2.3566238,0.705536,1970
4428,4428,2.44224,0,2.3566238,0.705536,1970
4429,4429,2.44224,0,2.3566238,0.705536,1970
4430,4430,2.44224,0,2.3566238,0.705536,1970
4431,4431,2.44224,0,2.3566238,0.705536,1970
4432,4432,2.44224,0,2.3566238,0.705536,1970
4433,4433,2.44224,0,2.3566238,0.705536,1970
4434,4434,2.44224,0,2.3566238,0.705536,1970
4435,4435,2.44224,0,2.3566238,0.705536,1970
4436,4436,2.44224,0,2.3566238,0.705536,1970
4437,4437,2.44224,0,2.3566238,0.705536,1970
4438,4438,2.44224,0,2.3566238,0.705536,1970
4439,4439,2.44224,0,2.3566238,0.705536,1970
4440,4440,2.44224,0,2.3566238,0.705536,1970
4441,4441,2.44224,0,2.3566238,0.705536,1970
4442,4442,2.44224,0,2.3566238,0.705536,1970
4443,4443,2.44224,0,2.3566238,0.705536,1970
4444,4444,2.44224,0,2.3566238,0.705536,1970
4445,4445,2.44224,0,2.3566238,0.705536,1970
4446,4446,2.44224,0,2.3566238,0.705536,1970
4447,4447,2.44224,0,2.3566238,0.705536,1970
4448,4448,2.44224,0,2.3566238,0.705536,1970
4449,4449,2.44224,0,2.3566238,0.705536,1970
4450,4450,2.44224,0,2.3566238,0.705536,1970
4451,4451,2.44224,0,2.3566238,0.705536,1970
4452,4452,2.44224,0,2.3566238,0.705536,1970
4453,4453,2.44224,0,2.3566238,0.705536,1970
4454,4454,2.44224,0,2.3566238,0.705536,1970
4455,4455,2.44224,0,2.3566238,0.705536,1970
4456,4456,2.44224,0,2.3566238,0.705536,1970
4457,4457,2.44224,0,2.3566238,0.705536,1970
4458,4458,2.44224,0,2.3566238,0.705536,1970
4459,4459,2.44224,0,2.3566238,0.705536,1970
