Resource,biomass,conventional_hydroelectric,conventional_steam_coal,conventional_steam_coal_5,conventional_steam_coal_1,conventional_steam_coal_2,conventional_steam_coal_3,conventional_steam_coal_4,natural_gas_fired_combined_cycle,natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combined_cycle_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combined_cycle_7,natural_gas_fired_combined_cycle_8,natural_gas_fired_combined_cycle_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combined_cycle_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combined_cycle_14,natural_gas_fired_combustion_turbine,natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine_2,natural_gas_fired_combustion_turbine_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,natural_gas_fired_combustion_turbine_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,natural_gas_fired_combustion_turbine_9,natural_gas_fired_combustion_turbine_10,natural_gas_fired_combustion_turbine_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,natural_gas_steam_turbine,natural_gas_steam_turbine_1,natural_gas_steam_turbine_2,natural_gas_steam_turbine_3,natural_gas_steam_turbine_4,natural_gas_steam_turbine_5,natural_gas_steam_turbine_6,natural_gas_steam_turbine_7,natural_gas_steam_turbine_8,natural_gas_steam_turbine_9,natural_gas_steam_turbine_10,natural_gas_steam_turbine_11,natural_gas_steam_turbine_12,natural_gas_steam_turbine_13,natural_gas_steam_turbine_14,natural_gas_steam_turbine_15,natural_gas_steam_turbine_16,natural_gas_steam_turbine_17,nuclear,nuclear_1,onshore_wind_turbine,small_hydroelectric,solar_photovoltaic,Battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,537007.6501291471,388680.48004029045,1.3859983267483158e7,1.484867410146341e7,1.870298229354835e6,2.775168e7,1.5807240784749337e7,4.396013902046819e6,221927.7108333048,2.2549803849069034e6,3.2035436856427558e7,1.8543306371457668e6,35352.29551739026,2.5289022876411445e7,246314.25206034453,3.970191165492549e6,5.914757326851053e7,1.721605678846594e6,150895.3762856004,1.319236672642914e6,1.891763098088145e6,3.8238994403440446e7,1.9168277715284827e6,313.73916568298046,1.7091272418715826e6,0.0,9443.950726842999,16045.428852871784,0.0,32993.26100645826,377225.95622400666,33053.79469065119,0.0,127377.77662467137,0.0,29061.294319447246,0.0,159036.57030648645,0.0,555636.5558158277,208344.69729453782,0.0,1.0569538536149003e6,27076.364242286512,21221.356941085665,2.592831752713448e6,333215.7145598129,601503.5765770858,674222.9474406252,78126.93414684576,133808.99168505485,8685.42881077497,1.6276559103899274e6,382676.97348706174,147151.7829417054,47543.758865826356,26405.11052347642,1.9180038565379176e7,1.8723370980489187e7,3.26412963837796e7,0.0,149234.16113432636,621490.6922028892,3.3208620237022907e8
t1,62.1,12.729599999999998,1041.91,1041.91,0.0,3168.0,1024.66,215.16000000000008,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,605.197,6429.6364399800095,144.90869934818411,0.0,0.0,235.98,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,37.00912818580864,0.0,0.0,0.0,0.0,2520.0,2460.0,2306.932002486,0.0,0.0,0.0,28672.203869999998
t2,62.1,12.682799999999999,1041.91,1041.91,0.0,3168.0,1024.66,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,605.197,6028.22160079401,144.90869934818411,0.0,0.0,235.98,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,37.00912818580864,0.0,0.0,0.0,0.0,2520.0,2460.0,2156.583261672,0.0,0.0,0.0,27989.993489999997
t3,62.1,12.636,1041.91,1041.91,0.0,3168.0,1024.66,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,605.197,5379.790251608007,144.90869934818411,0.0,0.0,235.98,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,37.00912818580864,0.0,0.0,0.0,0.0,2520.0,2460.0,2166.206280858,0.0,0.0,0.0,27351.13836
t4,62.1,12.636,1041.91,1041.91,0.0,3168.0,1024.66,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,605.197,5251.210276959824,144.90869934818411,0.0,0.0,235.98,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,37.00912818580864,0.0,0.0,0.0,0.0,2520.0,2460.0,2675.095693884,0.0,0.0,0.0,27731.447798377812
t5,62.1,12.589199999999998,1041.91,1041.91,0.0,3168.0,1024.66,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,605.197,5285.312771404009,144.90869934818411,0.0,0.0,235.98,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,37.00912818580864,0.0,0.0,0.0,0.0,2520.0,2460.0,2786.784661062,0.0,0.0,0.0,27877.19246
t6,62.1,12.542399999999999,1041.91,1041.91,0.0,3168.0,1024.66,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,605.197,6001.896351614007,144.90869934818411,0.0,0.0,235.98,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,37.00912818580864,0.0,0.0,0.0,0.0,2520.0,2460.0,2743.334040852,0.0,0.0,0.0,28550.278619999997
t7,62.1,12.542399999999999,1041.91,1041.91,0.0,3168.0,1024.66,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,605.197,7126.24434150201,144.90869934818411,0.0,0.0,235.98,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,37.00912818580864,0.0,0.0,0.0,0.0,2520.0,2460.0,2504.149460964,0.0,0.0,0.0,29435.442030000002
t8,62.1,12.4956,1041.91,1041.91,0.0,3168.0,1024.66,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,605.197,7250.4,144.90869934818411,0.0,0.0,235.98,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,37.00912818580864,0.0,0.0,0.0,0.0,2520.0,2460.0,2590.828313292,0.0,7.999134e-5,0.0,29646.22982081733
t9,62.1,12.4488,1041.91,1041.91,0.0,3168.0,1024.66,84.76,0.0,0.0,2591.503233689793,0.0,0.0,1885.572,0.0,605.197,7250.4,144.90869934818411,0.0,0.0,235.98,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,37.00912818580864,0.0,0.0,0.0,0.0,2520.0,2460.0,2755.773315018,0.0,1.069264193,0.0,30281.39244043478
