Resource,Zone,AnnualSum,Capacity,CapacityFactor
biomass,1,537007.6501291471,69.0,0.8884383067453298
conventional_hydroelectric,1,388680.48004029045,468.0,0.09480751669405671
conventional_steam_coal,1,1.3859983267483158e7,3361.0,0.47074973838656814
conventional_steam_coal_5,1,1.484867410146341e7,3361.0,0.5043302949037852
conventional_steam_coal_1,1,1.870298229354835e6,698.0,0.3058801777673384
conventional_steam_coal_2,1,2.775168e7,3520.0,0.9
conventional_steam_coal_3,1,1.5807240784749337e7,2815.0,0.641022927757745
conventional_steam_coal_4,1,4.396013902046819e6,652.0,0.7696749555366731
natural_gas_fired_combined_cycle,1,221927.7108333048,780.0,0.032479760981340706
natural_gas_fired_combined_cycle_1,1,2.2549803849069034e6,2121.0,0.12136626692990207
natural_gas_fired_combined_cycle_2,1,3.2035436856427558e7,4644.0,0.7874705727335993
natural_gas_fired_combined_cycle_3,1,1.8543306371457668e6,746.0,0.2837554686097186
natural_gas_fired_combined_cycle_4,1,35352.29551739026,704.0,0.005732457632412026
natural_gas_fired_combined_cycle_5,1,2.5289022876411445e7,4029.0,0.7165238911842182
natural_gas_fired_combined_cycle_6,1,246314.25206034453,1740.0,0.016159807645800172
natural_gas_fired_combined_cycle_7,1,3.970191165492549e6,1031.0,0.4395908531297527
natural_gas_fired_combined_cycle_8,1,5.914757326851053e7,8056.0,0.8381338233465985
natural_gas_fired_combined_cycle_9,1,1.721605678846594e6,532.0,0.3694179109689021
natural_gas_fired_combined_cycle_10,1,150895.3762856004,237.0,0.0726814328100497
natural_gas_fired_combined_cycle_11,1,1.319236672642914e6,1188.0,0.12676581959654712
natural_gas_fired_combined_cycle_12,1,1.891763098088145e6,1026.0,0.21048215551907762
natural_gas_fired_combined_cycle_13,1,3.8238994403440446e7,7481.0,0.5835024742046738
natural_gas_fired_combined_cycle_14,1,1.9168277715284827e6,824.0,0.26555334424021404
natural_gas_fired_combustion_turbine,1,313.73916568298046,741.0,4.8333297235467995e-5
natural_gas_fired_combustion_turbine_1,1,1.7091272418715826e6,1073.0,0.18183210580495757
natural_gas_fired_combustion_turbine_2,1,0.0,81.0,0.0
natural_gas_fired_combustion_turbine_3,1,9443.950726842999,180.0,0.005989314261062278
natural_gas_fired_combustion_turbine_4,1,16045.428852871784,91.0,0.02012824132278562
natural_gas_fired_combustion_turbine_5,1,0.0,13.0,0.0
natural_gas_fired_combustion_turbine_6,1,32993.26100645826,354.0,0.010639418068279758
natural_gas_fired_combustion_turbine_7,1,377225.95622400666,557.0,0.07731117373404627
natural_gas_fired_combustion_turbine_8,1,33053.79469065119,1539.0,0.0024517636348879808
natural_gas_fired_combustion_turbine_9,1,0.0,846.0,0.0
natural_gas_fired_combustion_turbine_10,1,127377.77662467137,336.0,0.043276315715601005
natural_gas_fired_combustion_turbine_11,1,0.0,208.0,0.0
natural_gas_fired_combustion_turbine_12,1,29061.294319447246,547.0,0.0060648982660604644
natural_gas_fired_combustion_turbine_13,1,0.0,41.0,0.0
natural_gas_fired_combustion_turbine_14,1,159036.57030648645,276.0,0.06577847689865265
natural_gas_fired_combustion_turbine_15,1,0.0,84.0,0.0
natural_gas_steam_turbine,1,555636.5558158277,825.0,0.07688343099707039
natural_gas_steam_turbine_1,1,208344.69729453782,521.0,0.045649983193222075
natural_gas_steam_turbine_2,1,0.0,18.0,0.0
natural_gas_steam_turbine_3,1,1.0569538536149003e6,1326.0,0.09099308642868828
natural_gas_steam_turbine_4,1,27076.364242286512,167.0,0.018508438084301613
natural_gas_steam_turbine_5,1,21221.356941085665,171.0,0.014166838194000952
natural_gas_steam_turbine_6,1,2.592831752713448e6,2160.0,0.13703025921240528
natural_gas_steam_turbine_7,1,333215.7145598129,1265.0,0.030069821011768635
natural_gas_steam_turbine_8,1,601503.5765770858,844.0,0.0813563884439565
natural_gas_steam_turbine_9,1,674222.9474406252,421.0,0.1828173156543523
natural_gas_steam_turbine_10,1,78126.93414684576,248.0,0.03596209592118029
natural_gas_steam_turbine_11,1,133808.99168505485,392.0,0.03896683431327895
natural_gas_steam_turbine_12,1,8685.42881077497,61.0,0.016253890281411353
natural_gas_steam_turbine_13,1,1.6276559103899274e6,1461.0,0.12717691254113242
natural_gas_steam_turbine_14,1,382676.97348706174,430.0,0.10159206049884828
natural_gas_steam_turbine_15,1,147151.7829417054,169.0,0.09939732980850653
natural_gas_steam_turbine_16,1,47543.758865826356,169.0,0.03211461380793977
natural_gas_steam_turbine_17,1,26405.11052347642,122.0,0.02470722969858936
nuclear,1,1.9180038565379176e7,2520.0,0.8688500473553661
nuclear_1,1,1.8723370980489187e7,2460.0,0.8688500473553656
onshore_wind_turbine,1,3.26412963837796e7,34182.0,0.10900987029068546
small_hydroelectric,1,0.0,16.0,0.0
solar_photovoltaic,1,149234.16113432636,9323.0,0.0018272941266961218
Battery,1,621490.6922028892,726.0,0.0
