region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
TX,biomass,1,1,1,0.0,0.0,1.0958785620000001e7,0.0,311848.9806924847,0.0,0.0,0.0,0.0,2.6817433149462445e6,0.0,0.0,0.0,0.0,0.0,2.6817433149462445e6,1.1270634600692486e7,-8.588891285746243e6
TX,conventional_hydroelectric,1,1,2,0.0,0.0,2.264505984e7,0.0,0.0,0.0,0.0,0.0,0.0,474996.1218159871,0.0,0.0,0.0,0.0,0.0,474996.1218159871,2.264505984e7,-2.2170063718184013e7
TX,conventional_steam_coal,1,1,3,0.0,0.0,2.2285250230214e8,0.0,2.7612259841230065e6,3.626057598769906e7,0.0,535952.4643680333,0.0,9.400560546049094e7,0.0,0.0,0.0,0.0,0.0,9.400560546049094e7,2.624102567383301e8,-1.6840465127783915e8
TX,conventional_steam_coal_5,1,1,4,0.0,0.0,2.2285250230214e8,0.0,3.1378921389942407e6,4.120453417789187e7,0.0,321403.79157863825,0.0,9.874451096790342e7,0.0,0.0,0.0,0.0,0.0,9.874451096790342e7,2.6751633241060477e8,-1.6877182144270134e8
TX,conventional_steam_coal_1,1,2,5,0.0,0.0,5.3519364816479996e7,0.0,259952.80907920658,3.862993619428946e6,0.0,74800.17915917093,0.0,1.1428164969566496e7,0.0,0.0,0.0,0.0,0.0,1.1428164969566496e7,5.771711142414732e7,-4.628894645458083e7
TX,conventional_steam_coal_2,1,3,6,0.0,0.0,2.055971495424e8,0.0,6.31767679488e6,8.094726440175276e7,0.0,0.0,0.0,1.3769189183850095e8,0.0,0.0,0.0,0.0,0.0,1.3769189183850095e8,2.9286209073903275e8,-1.551701989005318e8
TX,conventional_steam_coal_3,1,3,7,0.0,0.0,1.644193113528e8,0.0,3.020522199835314e6,3.87190336290362e7,0.0,562779.6031496981,0.0,8.795580855930944e7,0.0,0.0,0.0,0.0,0.0,8.795580855930944e7,2.067216467848212e8,-1.1876583822551177e8
TX,conventional_steam_coal_4,1,4,8,0.0,0.0,4.1499941118879996e7,0.0,796946.0622153409,9.101329408198033e6,0.0,0.0,0.0,2.003271841945723e7,0.0,0.0,0.0,0.0,0.0,2.003271841945723e7,5.1398216589293376e7,-3.1365498169836145e7
TX,natural_gas_fired_combined_cycle,1,1,9,0.0,0.0,1.32296268e7,0.0,198949.23249656416,2.960315006952363e6,0.0,105380.97358000002,0.0,3.586241355342716e6,0.0,0.0,0.0,0.0,0.0,3.586241355342716e6,1.6494272013028929e7,-1.2908030657686213e7
TX,natural_gas_fired_combined_cycle_1,1,2,10,0.0,0.0,2.134947696e7,0.0,1.1570813740055163e6,2.684481394271217e7,0.0,589862.826,0.0,3.1540194157034136e7,0.0,0.0,0.0,0.0,0.0,3.1540194157034136e7,4.994123510271768e7,-1.8401040945683546e7
