Unnamed,NG,Time_Index,coal,None,uranium
285,2.954,285,2.971562275,0,0.705536
286,2.954,286,2.971562275,0,0.705536
287,2.954,287,2.971562275,0,0.705536
288,2.954,288,2.971562275,0,0.705536
289,2.954,289,2.971562275,0,0.705536
290,2.954,290,2.971562275,0,0.705536
291,2.954,291,2.971562275,0,0.705536
292,2.954,292,2.971562275,0,0.705536
293,2.954,293,2.971562275,0,0.705536
294,2.954,294,2.971562275,0,0.705536
295,2.954,295,2.971562275,0,0.705536
296,2.954,296,2.971562275,0,0.705536
297,2.954,297,2.971562275,0,0.705536
298,2.954,298,2.971562275,0,0.705536
299,2.954,299,2.971562275,0,0.705536
300,2.954,300,2.971562275,0,0.705536
301,2.954,301,2.971562275,0,0.705536
302,2.954,302,2.971562275,0,0.705536
303,2.954,303,2.971562275,0,0.705536
304,2.954,304,2.971562275,0,0.705536
305,2.954,305,2.971562275,0,0.705536
306,2.954,306,2.971562275,0,0.705536
307,2.954,307,2.971562275,0,0.705536
308,2.954,308,2.971562275,0,0.705536
309,2.954,309,2.971562275,0,0.705536
310,2.954,310,2.971562275,0,0.705536
311,2.954,311,2.971562275,0,0.705536
312,2.954,312,2.971562275,0,0.705536
313,2.89,313,2.951763859,0,0.705536
314,2.89,314,2.951763859,0,0.705536
315,2.89,315,2.951763859,0,0.705536
316,2.89,316,2.951763859,0,0.705536
317,2.89,317,2.951763859,0,0.705536
318,2.89,318,2.951763859,0,0.705536
319,2.89,319,2.951763859,0,0.705536
320,2.89,320,2.951763859,0,0.705536
321,2.89,321,2.951763859,0,0.705536
322,2.89,322,2.951763859,0,0.705536
323,2.89,323,2.951763859,0,0.705536
324,2.89,324,2.951763859,0,0.705536
325,2.89,325,2.951763859,0,0.705536
326,2.89,326,2.951763859,0,0.705536
327,2.89,327,2.951763859,0,0.705536
328,2.89,328,2.951763859,0,0.705536
329,2.89,329,2.951763859,0,0.705536
330,2.89,330,2.951763859,0,0.705536
331,2.89,331,2.951763859,0,0.705536
332,2.89,332,2.951763859,0,0.705536
333,2.89,333,2.951763859,0,0.705536
334,2.89,334,2.951763859,0,0.705536
335,2.89,335,2.951763859,0,0.705536
336,2.89,336,2.951763859,0,0.705536
337,3.36,337,2.969762419,0,0.705536
338,3.36,338,2.969762419,0,0.705536
339,3.36,339,2.969762419,0,0.705536
340,3.36,340,2.969762419,0,0.705536
341,3.36,341,2.969762419,0,0.705536
342,3.36,342,2.969762419,0,0.705536
343,3.36,343,2.969762419,0,0.705536
344,3.36,344,2.969762419,0,0.705536
345,3.36,345,2.969762419,0,0.705536
346,3.36,346,2.969762419,0,0.705536
347,3.36,347,2.969762419,0,0.705536
348,3.36,348,2.969762419,0,0.705536
349,3.36,349,2.969762419,0,0.705536
350,3.36,350,2.969762419,0,0.705536
351,3.36,351,2.969762419,0,0.705536
352,3.36,352,2.969762419,0,0.705536
353,3.36,353,2.969762419,0,0.705536
354,3.36,354,2.969762419,0,0.705536
355,3.36,355,2.969762419,0,0.705536
356,3.36,356,2.969762419,0,0.705536
357,3.36,357,2.969762419,0,0.705536
358,3.36,358,2.969762419,0,0.705536
359,3.36,359,2.969762419,0,0.705536
360,3.36,360,2.969762419,0,0.705536
361,3.542,361,2.985961123,0,0.705536
362,3.542,362,2.985961123,0,0.705536
363,3.542,363,2.985961123,0,0.705536
364,3.542,364,2.985961123,0,0.705536
365,3.542,365,2.985961123,0,0.705536
366,3.542,366,2.985961123,0,0.705536
367,3.542,367,2.985961123,0,0.705536
368,3.542,368,2.985961123,0,0.705536
369,3.542,369,2.985961123,0,0.705536
370,3.542,370,2.985961123,0,0.705536
371,3.542,371,2.985961123,0,0.705536
372,3.542,372,2.985961123,0,0.705536
373,3.542,373,2.985961123,0,0.705536
374,3.542,374,2.985961123,0,0.705536
375,3.542,375,2.985961123,0,0.705536
376,3.542,376,2.985961123,0,0.705536
377,3.542,377,2.985961123,0,0.705536
378,3.542,378,2.985961123,0,0.705536
379,3.542,379,2.985961123,0,0.705536
380,3.542,380,2.985961123,0,0.705536
381,3.542,381,2.985961123,0,0.705536
382,3.542,382,2.985961123,0,0.705536
383,3.542,383,2.985961123,0,0.705536
384,3.542,384,2.985961123,0,0.705536
385,3.58,385,3.002159827,0,0.705536
386,3.58,386,3.002159827,0,0.705536
387,3.58,387,3.002159827,0,0.705536
388,3.58,388,3.002159827,0,0.705536
389,3.58,389,3.002159827,0,0.705536
390,3.58,390,3.002159827,0,0.705536
391,3.58,391,3.002159827,0,0.705536
392,3.58,392,3.002159827,0,0.705536
393,3.58,393,3.002159827,0,0.705536
394,3.58,394,3.002159827,0,0.705536
395,3.58,395,3.002159827,0,0.705536
396,3.58,396,3.002159827,0,0.705536
397,3.58,397,3.002159827,0,0.705536
398,3.58,398,3.002159827,0,0.705536
399,3.58,399,3.002159827,0,0.705536
400,3.58,400,3.002159827,0,0.705536
401,3.58,401,3.002159827,0,0.705536
402,3.58,402,3.002159827,0,0.705536
403,3.58,403,3.002159827,0,0.705536
404,3.58,404,3.002159827,0,0.705536
405,3.58,405,3.002159827,0,0.705536
406,3.58,406,3.002159827,0,0.705536
407,3.58,407,3.002159827,0,0.705536
408,3.58,408,3.002159827,0,0.705536
409,3.576,409,2.994960403,0,0.705536
410,3.576,410,2.994960403,0,0.705536
411,3.576,411,2.994960403,0,0.705536
412,3.576,412,2.994960403,0,0.705536
