Resource,Zone,AnnualSum,Capacity,CapacityFactor
biomass,1,521147.3193770521,69.0,0.8621985960178877
conventional_hydroelectric,1,382494.96580268815,468.0,0.09329873692646454
conventional_steam_coal,1,1.20441721690529e7,3361.0,0.40907631620063406
conventional_steam_coal_5,1,1.2985364238597305e7,3361.0,0.4410435929252039
conventional_steam_coal_1,1,1.6384542479343787e6,698.0,0.26796297443680883
conventional_steam_coal_2,1,2.775168e7,3520.0,0.9
conventional_steam_coal_3,1,1.3843562139242684e7,2815.0,0.5613908748486454
conventional_steam_coal_4,1,4.02084727824854e6,652.0,0.7039890043716104
natural_gas_fired_combined_cycle,1,483806.1596671379,780.0,0.07080642777004126
natural_gas_fired_combined_cycle_1,1,3.262865004705841e6,2121.0,0.17561205754510997
natural_gas_fired_combined_cycle_2,1,3.1961382803660657e7,4644.0,0.785650232726783
natural_gas_fired_combined_cycle_3,1,1.9944207996723235e6,746.0,0.30519250304092504
natural_gas_fired_combined_cycle_4,1,173104.08531437215,704.0,0.028069233427117733
natural_gas_fired_combined_cycle_5,1,2.3900689344014194e7,4029.0,0.6771876878933155
natural_gas_fired_combined_cycle_6,1,895373.4830290523,1740.0,0.05874229012682072
natural_gas_fired_combined_cycle_7,1,3.8849044659080734e6,1031.0,0.4301476672809651
natural_gas_fired_combined_cycle_8,1,5.916524413955654e7,8056.0,0.838384223386587
natural_gas_fired_combined_cycle_9,1,1.843893342337754e6,532.0,0.39565809694135895
natural_gas_fired_combined_cycle_10,1,203987.70991017827,237.0,0.09825429643285469
natural_gas_fired_combined_cycle_11,1,1.6403348133355372e6,1188.0,0.15762022943817333
natural_gas_fired_combined_cycle_12,1,2.0153024865390628e6,1026.0,0.2242274478333937
natural_gas_fired_combined_cycle_13,1,3.991820376957375e7,7481.0,0.6091261297200052
natural_gas_fired_combined_cycle_14,1,2.080771977091374e6,824.0,0.2882658344820031
natural_gas_fired_combustion_turbine,1,56925.08489768046,741.0,0.008769632068487061
natural_gas_fired_combustion_turbine_1,1,1.7941691113337926e6,1073.0,0.19087961369499085
natural_gas_fired_combustion_turbine_2,1,656.1000000000001,81.0,0.0009246575342465755
natural_gas_fired_combustion_turbine_3,1,42377.01311284399,180.0,0.026875325414030943
natural_gas_fired_combustion_turbine_4,1,40952.1227353431,91.0,0.051372525886074445
natural_gas_fired_combustion_turbine_5,1,101.5467701859885,13.0,0.000891699773322695
natural_gas_fired_combustion_turbine_6,1,106572.97412214364,354.0,0.03436684922546747
natural_gas_fired_combustion_turbine_7,1,459673.56410260336,557.0,0.09420852989814223
natural_gas_fired_combustion_turbine_8,1,142619.73903811892,1539.0,0.010578812298660914
natural_gas_fired_combustion_turbine_9,1,14228.836960563898,846.0,0.0019199721710229038
natural_gas_fired_combustion_turbine_10,1,167047.65899574358,336.0,0.05675406983710575
natural_gas_fired_combustion_turbine_11,1,27367.628221569437,208.0,0.015019992657605284
natural_gas_fired_combustion_turbine_12,1,130292.92832826443,547.0,0.02719126500051431
natural_gas_fired_combustion_turbine_13,1,332.09999999999997,41.0,0.0009246575342465753
natural_gas_fired_combustion_turbine_14,1,192453.65596794512,276.0,0.0795999834425026
natural_gas_fired_combustion_turbine_15,1,13141.753639530983,84.0,0.0178595260376318
natural_gas_steam_turbine,1,757185.6500644467,825.0,0.10477177944713528
natural_gas_steam_turbine_1,1,431379.7272729275,521.0,0.09451873532478977
natural_gas_steam_turbine_2,1,881.8471829362885,18.0,0.005592638146475701
natural_gas_steam_turbine_3,1,1.377935857131894e6,1326.0,0.11862640560169063
natural_gas_steam_turbine_4,1,59025.84470115232,167.0,0.040347964824564785
natural_gas_steam_turbine_5,1,52332.45135754336,171.0,0.034935813611540606
natural_gas_steam_turbine_6,1,3.5910789938721866e6,2160.0,0.18978727982158944
natural_gas_steam_turbine_7,1,665647.9267105694,1265.0,0.0600689377434773
natural_gas_steam_turbine_8,1,823553.2220352925,844.0,0.1113897214334995
natural_gas_steam_turbine_9,1,915200.5965062695,421.0,0.24815903548473128
natural_gas_steam_turbine_10,1,152814.90203903042,248.0,0.07034122387273091
natural_gas_steam_turbine_11,1,223356.92753494493,392.0,0.06504430142080914
natural_gas_steam_turbine_12,1,22997.86142112988,61.0,0.04303814174176563
natural_gas_steam_turbine_13,1,2.208851806241734e6,1461.0,0.17258866028473446
natural_gas_steam_turbine_14,1,480423.3312290056,430.0,0.12754150239699627
natural_gas_steam_turbine_15,1,189554.21454013843,169.0,0.12803910630632678
natural_gas_steam_turbine_16,1,94291.72940444341,169.0,0.06369169260790265
natural_gas_steam_turbine_17,1,51861.407211465514,122.0,0.048526655449009574
nuclear,1,2.072824195796427e7,2520.0,0.9389832009659832
nuclear_1,1,2.0234712387536522e7,2460.0,0.9389832009659818
onshore_wind_turbine,1,7.631816918125242e7,34182.0,0.2548744886065579
small_hydroelectric,1,0.0,16.0,0.0
solar_photovoltaic,1,4.397607851908477e6,9323.0,0.05384640445743596
Battery,1,671168.2881977921,726.0,0.0
