Unnamed: 0.1.1.1.1.1,Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Year
5591,9000.0,1.0,1.0,1e+16,1.0,1152.0,1.0,5592,50466.71141,1970
5592,,,,,,,,5593,47833.07435,1970
5593,,,,,,,,5594,45752.17953,1970
5594,,,,,,,,5595,44107.65034,1970
5595,,,,,,,,5596,42978.87137,1970
5596,,,,,,,,5597,42388.98402,1970
5597,,,,,,,,5598,42273.80635,1970
5598,,,,,,,,5599,42276.70788,1970
5599,,,,,,,,5600,45106.42297,1970
5600,,,,,,,,5601,49779.90186,1970
5601,,,,,,,,5602,54575.68817,1970
5602,,,,,,,,5603,59020.4105,1970
5603,,,,,,,,5604,63154.49605,1970
5604,,,,,,,,5605,66480.90123,1970
5605,,,,,,,,5606,68951.0718,1970
5606,,,,,,,,5607,70575.61638,1970
5607,,,,,,,,5608,71581.90689,1970
5608,,,,,,,,5609,71721.7438,1970
5609,,,,,,,,5610,70449.89359,1970
5610,,,,,,,,5611,67456.07689,1970
5611,,,,,,,,5612,65118.6187,1970
5612,,,,,,,,5613,62228.74791,1970
5613,,,,,,,,5614,57932.79886,1970
5614,,,,,,,,5615,53297.40081,1970
5615,,,,,,,,5616,49679.40755,1970
5616,,,,,,,,5617,47011.75635,1970
5617,,,,,,,,5618,45185.96992,1970
5618,,,,,,,,5619,44033.92914,1970
5619,,,,,,,,5620,43575.06304,1970
5620,,,,,,,,5621,44409.87874,1970
5621,,,,,,,,5622,46308.54903,1970
5622,,,,,,,,5623,46873.36764,1970
5623,,,,,,,,5624,49329.57315,1970
5624,,,,,,,,5625,53291.18316,1970
5625,,,,,,,,5626,57833.54924,1970
5626,,,,,,,,5627,62126.31655,1970
5627,,,,,,,,5628,65802.6531,1970
5628,,,,,,,,5629,69137.51155,1970
5629,,,,,,,,5630,71430.59936,1970
5630,,,,,,,,5631,72575.7244,1970
5631,,,,,,,,5632,72988.72964,1970
5632,,,,,,,,5633,72864.39342,1970
5633,,,,,,,,5634,72001.95937,1970
5634,,,,,,,,5635,69100.14865,1970
5635,,,,,,,,5636,66574.93178,1970
5636,,,,,,,,5637,63324.71002,1970
5637,,,,,,,,5638,58653.39519,1970
5638,,,,,,,,5639,54208.99019,1970
5639,,,,,,,,5640,50514.50558,1970
5640,,,,,,,,5641,47842.21465,1970
5641,,,,,,,,5642,45866.97001,1970
5642,,,,,,,,5643,44710.0246,1970
5643,,,,,,,,5644,44407.62284,1970
5644,,,,,,,,5645,45266.03481,1970
5645,,,,,,,,5646,47215.25415,1970
5646,,,,,,,,5647,47764.31738,1970
5647,,,,,,,,5648,50203.21799,1970
5648,,,,,,,,5649,54238.22185,1970
5649,,,,,,,,5650,58515.6507,1970
5650,,,,,,,,5651,62716.05701,1970
5651,,,,,,,,5652,66496.05947,1970
5652,,,,,,,,5653,69888.53324,1970
5653,,,,,,,,5654,72225.96616,1970
5654,,,,,,,,5655,73111.00001,1970
5655,,,,,,,,5656,73650.57348,1970
5656,,,,,,,,5657,73472.30397,1970
5657,,,,,,,,5658,72442.82438,1970
5658,,,,,,,,5659,69926.15916,1970
5659,,,,,,,,5660,67529.30037,1970
5660,,,,,,,,5661,64293.41134,1970
5661,,,,,,,,5662,59863.48654,1970
5662,,,,,,,,5663,55383.82828,1970
5663,,,,,,,,5664,51589.32961,1970
5664,,,,,,,,5665,48783.05485,1970
5665,,,,,,,,5666,46659.9779,1970
5666,,,,,,,,5667,45430.50483,1970
5667,,,,,,,,5668,44966.29496,1970
5668,,,,,,,,5669,45823.95971,1970
5669,,,,,,,,5670,47700.35618,1970
5670,,,,,,,,5671,48165.01038,1970
5671,,,,,,,,5672,50521.88218,1970
5672,,,,,,,,5673,54430.87064,1970
5673,,,,,,,,5674,58764.44517,1970
5674,,,,,,,,5675,63007.25475,1970
5675,,,,,,,,5676,66840.19475,1970
5676,,,,,,,,5677,70173.97137,1970
5677,,,,,,,,5678,72422.09489,1970
5678,,,,,,,,5679,73254.78613,1970
5679,,,,,,,,5680,73527.44506,1970
5680,,,,,,,,5681,73430.55345,1970
5681,,,,,,,,5682,72115.7634,1970
5682,,,,,,,,5683,69342.0234,1970
5683,,,,,,,,5684,66955.0254,1970
5684,,,,,,,,5685,63579.00384,1970
5685,,,,,,,,5686,58898.25468,1970
5686,,,,,,,,5687,54504.56874,1970
5687,,,,,,,,5688,50892.29187,1970
5688,,,,,,,,5689,48207.91081,1970
5689,,,,,,,,5690,46244.22009,1970
5690,,,,,,,,5691,45021.85594,1970
5691,,,,,,,,5692,44598.45586,1970
5692,,,,,,,,5693,45529.32179,1970
5693,,,,,,,,5694,47571.17846,1970
5694,,,,,,,,5695,48238.05791,1970
5695,,,,,,,,5696,50413.1694,1970
5696,,,,,,,,5697,54483.43374,1970
5697,,,,,,,,5698,59106.46435,1970
5698,,,,,,,,5699,63580.76633,1970
5699,,,,,,,,5700,67247.499,1970
5700,,,,,,,,5701,70104.63036,1970
5701,,,,,,,,5702,71235.89206,1970
5702,,,,,,,,5703,71590.94241,1970
5703,,,,,,,,5704,71874.60404,1970
5704,,,,,,,,5705,71074.64038,1970
5705,,,,,,,,5706,69043.31905,1970
5706,,,,,,,,5707,66391.4938,1970
5707,,,,,,,,5708,64341.2544,1970
5708,,,,,,,,5709,61382.05301,1970
5709,,,,,,,,5710,57351.80725,1970
5710,,,,,,,,5711,53212.19678,1970
5711,,,,,,,,5712,49819.76389,1970
5712,,,,,,,,5713,47328.13225,1970
5713,,,,,,,,5714,45558.66373,1970
5714,,,,,,,,5715,44438.43292,1970
5715,,,,,,,,5716,43997.95043,1970
5716,,,,,,,,5717,44797.91002,1970
5717,,,,,,,,5718,46680.28921,1970
5718,,,,,,,,5719,47376.14389,1970
5719,,,,,,,,5720,48895.45098,1970
5720,,,,,,,,5721,51816.47323,1970
5721,,,,,,,,5722,55282.89897,1970
5722,,,,,,,,5723,58656.97428,1970
5723,,,,,,,,5724,61900.76112,1970
5724,,,,,,,,5725,64757.8881,1970
5725,,,,,,,,5726,66636.1922,1970
5726,,,,,,,,5727,67435.15926,1970
5727,,,,,,,,5728,67830.32517,1970
5728,,,,,,,,5729,66956.6415,1970
5729,,,,,,,,5730,64633.36254,1970
5730,,,,,,,,5731,61876.12498,1970
5731,,,,,,,,5732,60080.21521,1970
5732,,,,,,,,5733,57748.16552,1970
5733,,,,,,,,5734,54516.71099,1970
5734,,,,,,,,5735,51197.95475,1970
5735,,,,,,,,5736,48157.82847,1970
5736,,,,,,,,5737,45685.04242,1970
5737,,,,,,,,5738,43669.25533,1970
5738,,,,,,,,5739,42459.8077,1970
5739,,,,,,,,5740,41707.19927,1970
5740,,,,,,,,5741,41588.33308,1970
5741,,,,,,,,5742,42022.13215,1970
5742,,,,,,,,5743,42398.01796,1970
