Unnamed: 0.1.1.1.1.1,Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Year
0,9000.0,1.0,1.0,1.0,1.0,911.0,911.0,1,43719.84962,1970
1,,2.0,0.1,0.005,,,,2,43321.05035,1970
2,,,,,,,,3,43063.06706,1970
3,,,,,,,,4,43090.0592,1970
4,,,,,,,,5,43486.59007,1970
5,,,,,,,,6,44265.31952,1970
6,,,,,,,,7,45290.28824,1970
7,,,,,,,,8,45947.82445,1970
8,,,,,,,,9,46090.64298,1970
9,,,,,,,,10,46178.7321,1970
10,,,,,,,,11,46022.21019,1970
11,,,,,,,,12,45490.27826,1970
12,,,,,,,,13,44600.60955,1970
13,,,,,,,,14,43625.86341,1970
14,,,,,,,,15,42757.79058,1970
15,,,,,,,,16,42417.51236,1970
16,,,,,,,,17,42760.42232,1970
17,,,,,,,,18,44643.92034,1970
18,,,,,,,,19,46301.36271,1970
19,,,,,,,,20,46318.01576,1970
20,,,,,,,,21,46024.18564,1970
21,,,,,,,,22,45464.69184,1970
22,,,,,,,,23,44236.67368,1970
23,,,,,,,,24,42919.89601,1970
24,,,,,,,,25,41716.42401,1970
25,,,,,,,,26,40873.33788,1970
26,,,,,,,,27,40493.86409,1970
27,,,,,,,,28,40463.80326,1970
28,,,,,,,,29,41042.98857,1970
29,,,,,,,,30,42195.18118,1970
30,,,,,,,,31,43824.63844,1970
31,,,,,,,,32,45320.47163,1970
32,,,,,,,,33,45845.89056,1970
33,,,,,,,,34,45221.34728,1970
34,,,,,,,,35,43769.84752,1970
35,,,,,,,,36,42067.21051,1970
36,,,,,,,,37,40259.0222,1970
37,,,,,,,,38,38635.81906,1970
38,,,,,,,,39,37481.7134,1970
39,,,,,,,,40,36872.22474,1970
40,,,,,,,,41,37106.58553,1970
41,,,,,,,,42,38938.89741,1970
42,,,,,,,,43,41922.3,1970
43,,,,,,,,44,42738.3718,1970
44,,,,,,,,45,43192.32683,1970
45,,,,,,,,46,43073.29422,1970
46,,,,,,,,47,42322.75322,1970
47,,,,,,,,48,41407.98623,1970
48,,,,,,,,49,40618.5324,1970
49,,,,,,,,50,40119.31883,1970
50,,,,,,,,51,40080.85698,1970
51,,,,,,,,52,40360.32995,1970
52,,,,,,,,53,40883.16285,1970
53,,,,,,,,54,41949.65292,1970
54,,,,,,,,55,43325.88043,1970
55,,,,,,,,56,44422.81925,1970
56,,,,,,,,57,44372.41537,1970
57,,,,,,,,58,42951.53899,1970
