Resource,biomass,conventional_hydroelectric,conventional_steam_coal,conventional_steam_coal_5,conventional_steam_coal_1,conventional_steam_coal_2,conventional_steam_coal_3,conventional_steam_coal_4,natural_gas_fired_combined_cycle,natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combined_cycle_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combined_cycle_7,natural_gas_fired_combined_cycle_8,natural_gas_fired_combined_cycle_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combined_cycle_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combined_cycle_14,natural_gas_fired_combustion_turbine,natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine_2,natural_gas_fired_combustion_turbine_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,natural_gas_fired_combustion_turbine_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,natural_gas_fired_combustion_turbine_9,natural_gas_fired_combustion_turbine_10,natural_gas_fired_combustion_turbine_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,natural_gas_steam_turbine,natural_gas_steam_turbine_1,natural_gas_steam_turbine_2,natural_gas_steam_turbine_3,natural_gas_steam_turbine_4,natural_gas_steam_turbine_5,natural_gas_steam_turbine_6,natural_gas_steam_turbine_7,natural_gas_steam_turbine_8,natural_gas_steam_turbine_9,natural_gas_steam_turbine_10,natural_gas_steam_turbine_11,natural_gas_steam_turbine_12,natural_gas_steam_turbine_13,natural_gas_steam_turbine_14,natural_gas_steam_turbine_15,natural_gas_steam_turbine_16,natural_gas_steam_turbine_17,nuclear,nuclear_1,onshore_wind_turbine,small_hydroelectric,solar_photovoltaic,Battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,61548.111147951626,72313.74790640023,26269.243510176995,245021.3177492693,0.0,3.42144e6,371749.39573494205,267578.07377809717,9527.609120000001,260165.07044661604,3.407438389637868e6,287932.78969924134,6181.206462387994,3.133629991594166e6,22849.531446181965,621980.7812086388,6.640608904189844e6,130443.21485381438,13755.02042954553,95580.34104907673,342149.59864120284,5.01156537284599e6,258142.8496598616,0.0,224288.16554335746,0.0,121.5,525.933,8.98731800099722,176.751,18242.515177089972,5589.236523946575,937.1088,4082.4000000000005,0.0,89.5086,0.0,9267.48932821202,143.51433210499965,76458.73013660559,18320.17244586119,0.0,136687.75199199416,3540.61167882584,1069.092,627168.0242925688,8807.185112324525,67805.7317416591,0.0,4335.561459277972,15325.102746136676,0.0,350370.2243592854,52733.77448841344,20664.591573375554,5954.208000000003,2833.903524993991,2.7101087999999993e6,2.6455823999999994e6,1.249198797158752e7,0.0,1.9456750937199106e6,106793.10301688958,4.626356570460962e7
t1,61.7364,88.5727128,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,1819.122318,343.768161,0.0,1885.572,0.0,605.197,3973.2702792719974,167.90910000000002,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,34.631548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,0.0,0.0,0.0,308.88,0.0,90.58954800000001,0.0,0.0,0.0,0.0,156.327,0.0,30.081999999999997,0.0,0.0,2520.0,2460.0,13989.110110128,0.0,0.0,0.0,35150.0648172
t2,61.7364,120.3428512,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,1819.122318,343.768161,0.0,1885.572,0.0,605.197,3532.813627270003,167.90910000000002,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,34.631548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,0.0,0.0,0.0,308.88,0.0,90.58954800000001,0.0,0.0,0.0,0.0,156.327,0.0,30.081999999999997,0.0,0.0,2520.0,2460.0,12670.389435329998,0.0,0.0,0.0,33422.6576288
t3,61.7364,120.20248240000001,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,1819.122318,343.768161,0.0,1885.572,0.0,605.197,3791.7921970759962,167.90910000000002,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,34.631548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,0.0,0.0,0.0,308.88,0.0,90.58954800000001,0.0,0.0,0.0,0.0,156.327,0.0,30.081999999999997,0.0,0.0,2520.0,2460.0,11402.813783124,0.0,0.0,0.0,32413.920177599997
t4,61.7364,120.015324,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,1819.122318,343.768161,0.0,1885.572,0.0,605.197,3339.03834,167.90910000000002,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,34.631548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,0.0,0.0,0.0,308.88,0.0,90.58954800000001,0.0,0.0,0.0,0.0,156.327,0.0,30.081999999999997,0.0,0.0,2520.0,2460.0,11817.025311456,0.0,0.0,0.0,32375.190690456
t5,0.0,119.82816559999999,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,1819.122318,343.768161,0.0,1885.572,0.0,605.197,3339.03834,167.90910000000002,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,34.631548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,0.0,0.0,0.0,308.88,0.0,90.58954800000001,0.0,0.0,0.0,0.0,156.327,0.0,30.081999999999997,0.0,0.0,2520.0,2460.0,12313.9756938,0.0,0.0,0.0,32810.2175144
t6,0.0,119.6877968,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,1819.122318,343.768161,0.0,1885.572,0.0,605.197,3339.03834,167.90910000000002,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,34.631548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,0.0,0.0,0.0,308.88,0.0,90.58954800000001,0.0,0.0,0.0,0.0,156.327,0.0,30.081999999999997,0.0,0.0,2520.0,2460.0,12782.399601399993,0.0,0.0,0.0,33278.501053199994
t7,61.7364,119.50063840000001,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,1819.122318,343.768161,0.0,1885.572,0.0,605.197,3868.318445710297,167.90910000000002,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,34.631548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,0.0,0.0,0.0,308.88,0.0,90.58954800000001,0.0,0.0,0.0,0.0,156.327,0.0,30.081999999999997,0.0,0.0,2520.0,2460.0,12861.70967844,0.0,0.0,0.0,33948.640477550296
t8,61.7364,119.31348000000001,0.0,0.0,0.0,3168.0,0.0,72.0876,0.0,0.0,1819.122318,343.768161,0.0,1885.572,0.0,605.197,5524.790517355996,167.90910000000002,0.0,0.0,235.98,3019.6040399999997,0.0,0.0,34.631548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,0.0,0.0,0.0,308.88,0.0,90.58954800000001,0.0,0.0,0.0,0.0,156.327,0.0,30.081999999999997,0.0,0.0,2520.0,2460.0,12166.516264986001,0.0,4.387832658,0.0,34914.11981
