Resource,Zone,AnnualSum,Capacity,CapacityFactor
biomass,1,61548.111147951626,69.0,0.8259274174443321
conventional_hydroelectric,1,72313.74790640023,468.0,0.14307088458847783
conventional_steam_coal,1,26269.243510176995,3361.0,0.007236945439016439
conventional_steam_coal_5,1,245021.3177492693,3361.0,0.06750121705105108
conventional_steam_coal_1,1,0.0,698.0,0.0
conventional_steam_coal_2,1,3.42144e6,3520.0,0.9
conventional_steam_coal_3,1,371749.39573494205,2815.0,0.12227794083775476
conventional_steam_coal_4,1,267578.07377809717,652.0,0.37999612840561403
natural_gas_fired_combined_cycle,1,9527.609120000001,780.0,0.01131007730294397
natural_gas_fired_combined_cycle_1,1,260165.07044661604,2121.0,0.11357547559965427
natural_gas_fired_combined_cycle_2,1,3.407438389637868e6,4644.0,0.6793788858658459
natural_gas_fired_combined_cycle_3,1,287932.78969924134,746.0,0.35737859907065006
natural_gas_fired_combined_cycle_4,1,6181.206462387994,704.0,0.008129743348048182
natural_gas_fired_combined_cycle_5,1,3.133629991594166e6,4029.0,0.7201561805599602
natural_gas_fired_combined_cycle_6,1,22849.531446181965,1740.0,0.012159180207631952
natural_gas_fired_combined_cycle_7,1,621980.7812086388,1031.0,0.5585917854012994
natural_gas_fired_combined_cycle_8,1,6.640608904189844e6,8056.0,0.7632462696529208
natural_gas_fired_combined_cycle_9,1,130443.21485381438,532.0,0.2270314934102868
natural_gas_fired_combined_cycle_10,1,13755.02042954553,237.0,0.053738945263109586
natural_gas_fired_combined_cycle_11,1,95580.34104907673,1188.0,0.07449521530823414
natural_gas_fired_combined_cycle_12,1,342149.59864120284,1026.0,0.30877698238502893
natural_gas_fired_combined_cycle_13,1,5.01156537284599e6,7481.0,0.6202831584267786
natural_gas_fired_combined_cycle_14,1,258142.8496598616,824.0,0.2900742197724083
natural_gas_fired_combustion_turbine,1,0.0,741.0,0.0
natural_gas_fired_combustion_turbine_1,1,224288.16554335746,1073.0,0.19354541225998192
natural_gas_fired_combustion_turbine_2,1,0.0,81.0,0.0
natural_gas_fired_combustion_turbine_3,1,121.5,180.0,0.000625
natural_gas_fired_combustion_turbine_4,1,525.933,91.0,0.005351373626373626
natural_gas_fired_combustion_turbine_5,1,8.98731800099722,13.0,0.0006401223647433918
natural_gas_fired_combustion_turbine_6,1,176.751,354.0,0.00046231167608286257
natural_gas_fired_combustion_turbine_7,1,18242.515177089972,557.0,0.030325346062055277
natural_gas_fired_combustion_turbine_8,1,5589.236523946575,1539.0,0.003362715401984559
natural_gas_fired_combustion_turbine_9,1,937.1088,846.0,0.0010256422379826635
natural_gas_fired_combustion_turbine_10,1,4082.4000000000005,336.0,0.011250000000000001
natural_gas_fired_combustion_turbine_11,1,0.0,208.0,0.0
natural_gas_fired_combustion_turbine_12,1,89.5086,547.0,0.0001515143205362584
natural_gas_fired_combustion_turbine_13,1,0.0,41.0,0.0
natural_gas_fired_combustion_turbine_14,1,9267.48932821202,276.0,0.031090611004468662
natural_gas_fired_combustion_turbine_15,1,143.51433210499965,84.0,0.001581948105213841
natural_gas_steam_turbine,1,76458.73013660559,825.0,0.08581226726891762
natural_gas_steam_turbine_1,1,18320.17244586119,521.0,0.03255877665078053
natural_gas_steam_turbine_2,1,0.0,18.0,0.0
natural_gas_steam_turbine_3,1,136687.75199199416,1326.0,0.09544700854141817
natural_gas_steam_turbine_4,1,3540.61167882584,167.0,0.01963080327581415
natural_gas_steam_turbine_5,1,1069.092,171.0,0.005788888888888889
natural_gas_steam_turbine_6,1,627168.0242925688,2160.0,0.2688477470389955
natural_gas_steam_turbine_7,1,8807.185112324525,1265.0,0.0064464830276127405
natural_gas_steam_turbine_8,1,67805.7317416591,844.0,0.07438754140519033
natural_gas_steam_turbine_9,1,0.0,421.0,0.0
natural_gas_steam_turbine_10,1,4335.561459277972,248.0,0.016187132091091593
natural_gas_steam_turbine_11,1,15325.102746136676,392.0,0.036198749872771815
natural_gas_steam_turbine_12,1,0.0,61.0,0.0
natural_gas_steam_turbine_13,1,350370.2243592854,1461.0,0.2220512487383612
natural_gas_steam_turbine_14,1,52733.77448841344,430.0,0.11355248597849577
natural_gas_steam_turbine_15,1,20664.591573375554,169.0,0.11321823128082158
natural_gas_steam_turbine_16,1,5954.208000000003,169.0,0.03262222222222224
natural_gas_steam_turbine_17,1,2833.903524993991,122.0,0.02150807168331809
nuclear,1,2.7101087999999993e6,2520.0,0.9957777777777777
nuclear_1,1,2.6455823999999994e6,2460.0,0.9957777777777777
onshore_wind_turbine,1,1.249198797158752e7,34182.0,0.3383843990769324
small_hydroelectric,1,0.0,16.0,0.0
solar_photovoltaic,1,1.9456750937199106e6,9323.0,0.19323726404629635
Battery,1,106793.10301688958,726.0,0.0
