region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
TX,biomass,1,1,1,0.0,0.0,1.0958785620000001e7,0.0,320137.57628717856,0.0,0.0,0.0,0.0,1.8375865404508363e6,0.0,0.0,0.0,0.0,0.0,1.8375865404508363e6,1.127892319628718e7,-9.441336655836344e6
TX,conventional_hydroelectric,1,1,2,0.0,0.0,2.264505984e7,0.0,0.0,0.0,0.0,0.0,0.0,2.0049783023135867e6,0.0,0.0,0.0,0.0,0.0,2.0049783023135867e6,2.264505984e7,-2.0640081537686415e7
TX,conventional_steam_coal,1,1,3,0.0,0.0,2.2285250230214e8,0.0,50762.16077419582,801443.8962680347,0.0,112065.3947070978,0.0,774368.9712231182,0.0,0.0,0.0,0.0,0.0,774368.9712231182,2.2381677375388932e8,-2.230424047826662e8
TX,conventional_steam_coal_5,1,1,4,0.0,0.0,2.2285250230214e8,0.0,473474.293992333,7.505194140077717e6,0.0,672552.0702075918,0.0,7.24340648025499e6,0.0,0.0,0.0,0.0,0.0,7.24340648025499e6,2.3150372280641764e8,-2.2426031632616267e8
TX,conventional_steam_coal_1,1,2,5,0.0,0.0,5.3519364816479996e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3519364816479996e7,-5.3519364816479996e7
TX,conventional_steam_coal_2,1,3,6,0.0,0.0,2.055971495424e8,0.0,6.6115222272e6,1.0792330793022688e8,0.0,0.0,0.0,9.469535686373866e7,0.0,0.0,0.0,0.0,0.0,9.469535686373866e7,3.201319796998269e8,-2.2543662283608824e8
TX,conventional_steam_coal_3,1,3,7,0.0,0.0,1.644193113528e8,0.0,718361.0973302873,1.0889135499222655e7,0.0,698308.4773496025,0.0,1.084848094582001e7,0.0,0.0,0.0,0.0,0.0,1.084848094582001e7,1.767251164267026e8,-1.6587663548088259e8
TX,conventional_steam_coal_4,1,4,8,0.0,0.0,4.1499941118879996e7,0.0,517062.51820731943,7.573605295376469e6,0.0,0.0,0.0,8.759358824806169e6,0.0,0.0,0.0,0.0,0.0,8.759358824806169e6,4.959060893246379e7,-4.083125010765762e7
TX,natural_gas_fired_combined_cycle,1,1,9,0.0,0.0,1.32296268e7,0.0,44588.257920688004,323274.607183114,0.0,148151.20142,0.0,410062.6008774687,0.0,0.0,0.0,0.0,0.0,410062.6008774687,1.3745640866523802e7,-1.3335578265646333e7
TX,natural_gas_fired_combined_cycle_1,1,2,10,0.0,0.0,2.134947696e7,0.0,966315.5112556393,8.116322584616099e6,0.0,955562.4645,0.0,9.625642324326675e6,0.0,0.0,0.0,0.0,0.0,9.625642324326675e6,3.138767752037174e7,-2.1762035196045063e7
TX,natural_gas_fired_combined_cycle_2,1,3,11,0.0,0.0,4.674538944e7,0.0,1.2656043964328555e7,7.137880862732115e7,0.0,0.0,0.0,9.916967955334355e7,0.0,0.0,0.0,0.0,0.0,9.916967955334355e7,1.3078024203164971e8,-3.161056247830616e7
TX,natural_gas_fired_combined_cycle_3,1,4,12,0.0,0.0,1.2652950760000002e7,0.0,1.3474966625134796e6,7.594709555657989e6,0.0,612760.4085240001,0.0,9.544233849913182e6,0.0,0.0,0.0,0.0,0.0,9.544233849913182e6,2.220791738669547e7,-1.2663683536782289e7
TX,natural_gas_fired_combined_cycle_4,1,5,13,0.0,0.0,1.194058624e7,0.0,28927.428123329573,249145.0321241219,0.0,200519.70812999998,0.0,275208.2419908164,0.0,0.0,0.0,0.0,0.0,275208.2419908164,1.2419178408377452e7,-1.2143970166386636e7
TX,natural_gas_fired_combined_cycle_5,1,6,14,0.0,0.0,5.10994041e7,0.0,1.1466328174842045e7,6.998092979765926e7,0.0,648286.245,0.0,9.304289371875355e7,0.0,0.0,0.0,0.0,0.0,9.304289371875355e7,1.331949483175013e8,-4.015205459874776e7
TX,natural_gas_fired_combined_cycle_6,1,7,15,0.0,0.0,1.7514422400000002e7,0.0,84868.64367866691,809876.0789273934,0.0,413031.49005,0.0,979495.2626959966,0.0,0.0,0.0,0.0,0.0,979495.2626959966,1.882219861265606e7,-1.7842703349960063e7
TX,natural_gas_fired_combined_cycle_7,1,8,16,0.0,0.0,1.7486852860000003e7,0.0,2.9108078579783086e6,1.4438461619777372e7,0.0,684447.9079999999,0.0,1.922245426172578e7,0.0,0.0,0.0,0.0,0.0,1.922245426172578e7,3.552057024575569e7,-1.6298115984029908e7
TX,natural_gas_fired_combined_cycle_8,1,9,17,0.0,0.0,1.0217344239999999e8,0.0,2.429878485349914e7,1.3902145612934554e8,0.0,0.0,0.0,1.9173687321494395e8,0.0,0.0,0.0,0.0,0.0,1.9173687321494395e8,2.654936833828447e8,-7.375681016790074e7
TX,natural_gas_fired_combined_cycle_9,1,10,18,0.0,0.0,5.35498432e6,0.0,484497.4063386316,3.2858379142572684e6,0.0,252389.99580000003,0.0,4.1753622657917454e6,0.0,0.0,0.0,0.0,0.0,4.1753622657917454e6,9.3777096363959e6,-5.202347370604154e6
TX,natural_gas_fired_combined_cycle_10,1,11,19,0.0,0.0,4.01977122e6,0.0,64372.12010823013,438838.6643377788,0.0,134876.463,0.0,542991.5386429133,0.0,0.0,0.0,0.0,0.0,542991.5386429133,4.657858467446009e6,-4.1148669288030956e6
TX,natural_gas_fired_combined_cycle_11,1,12,20,0.0,0.0,1.50672852e7,0.0,349739.9375394976,3.022872656415165e6,0.0,563330.5920000001,0.0,3.569690330916718e6,0.0,0.0,0.0,0.0,0.0,3.569690330916718e6,1.9003228385954663e7,-1.5433538055037946e7
TX,natural_gas_fired_combined_cycle_12,1,13,21,0.0,0.0,1.7402047560000002e7,0.0,1.601225906680965e6,9.798259116614059e6,0.0,388823.22,0.0,1.1559664761028936e7,0.0,0.0,0.0,0.0,0.0,1.1559664761028936e7,2.9190355803295024e7,-1.7630691042266086e7
TX,natural_gas_fired_combined_cycle_13,1,14,22,0.0,0.0,7.530195056e7,0.0,1.861415657043949e7,1.124623190202596e8,0.0,64323.006779999996,0.0,1.4884243815673944e8,0.0,0.0,0.0,0.0,0.0,1.4884243815673944e8,2.0644274915747908e8,-5.7600311000739634e7
TX,natural_gas_fired_combined_cycle_14,1,15,23,0.0,0.0,8.29418624e6,0.0,958804.4979206444,7.145596332948914e6,0.0,781344.816,0.0,8.762327183642538e6,0.0,0.0,0.0,0.0,0.0,8.762327183642538e6,1.7179931886869557e7,-8.417604703227019e6
TX,natural_gas_fired_combustion_turbine,1,1,24,0.0,0.0,7.4068878e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4068878e6,-7.4068878e6
TX,natural_gas_fired_combustion_turbine_1,1,2,25,0.0,0.0,1.2671550579999998e7,0.0,1.2056072047185877e6,6.405230319521773e6,0.0,238283.4840855,0.0,7.746921815719286e6,0.0,0.0,0.0,0.0,0.0,7.746921815719286e6,2.0520671588325858e7,-1.2773749772606572e7
TX,natural_gas_fired_combustion_turbine_2,1,3,26,0.0,0.0,1.16323128e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16323128e6,-1.16323128e6
TX,natural_gas_fired_combustion_turbine_3,1,4,27,0.0,0.0,2.1257028e6,0.0,653.0940899999999,4889.889971999999,0.0,17036.392499999998,0.0,9209.69450753661,0.0,0.0,0.0,0.0,0.0,9209.69450753661,2.1482821765619996e6,-2.139072482054463e6
TX,natural_gas_fired_combustion_turbine_4,1,5,28,0.0,0.0,1.3068400799999998e6,0.0,2827.0266175799998,18388.932975683994,0.0,22898.3346,0.0,24057.527206427996,0.0,0.0,0.0,0.0,0.0,24057.527206427996,1.350954374193264e6,-1.326896846986836e6
TX,natural_gas_fired_combustion_turbine_5,1,6,29,0.0,0.0,186691.44,0.0,48.30917095804032,742.4402460172862,0.0,1640.5415,0.0,790.7494169753264,0.0,0.0,0.0,0.0,0.0,790.7494169753264,189122.73091697533,-188331.9815
TX,natural_gas_fired_combustion_turbine_6,1,7,30,0.0,0.0,5.08375152e6,0.0,950.08258026,6997.060572606,0.0,24855.70757,0.0,9507.003259987272,0.0,0.0,0.0,0.0,0.0,9507.003259987272,5.116554370722865e6,-5.107047367462877e6
TX,natural_gas_fired_combustion_turbine_7,1,8,31,0.0,0.0,6.57786922e6,0.0,98058.26213080464,585164.5586867062,0.0,252094.88132150003,0.0,764987.3302012322,0.0,0.0,0.0,0.0,0.0,764987.3302012322,7.51318692213901e6,-6.7481995919377785e6
TX,natural_gas_fired_combustion_turbine_8,1,9,32,0.0,0.0,1.53835362e7,0.0,30043.599517709066,220450.27210283827,0.0,237933.33299999998,0.0,260869.41979116332,0.0,0.0,0.0,0.0,0.0,260869.41979116332,1.5871963404620547e7,-1.5611093984829383e7
