region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
TX,biomass,1,1,1,0.0,0.0,1.0958785620000001e7,0.0,287057.15869789605,0.0,0.0,0.0,0.0,2.1039080825991128e6,0.0,0.0,0.0,0.0,0.0,2.1039080825991128e6,1.1245842778697897e7,-9.141934696098784e6
TX,conventional_hydroelectric,1,1,2,0.0,0.0,2.264505984e7,0.0,0.0,0.0,0.0,0.0,0.0,616853.58605056,0.0,0.0,0.0,0.0,0.0,616853.58605056,2.264505984e7,-2.202820625394944e7
TX,conventional_steam_coal,1,1,3,0.0,0.0,2.2285250230214e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2285250230214e8,-2.2285250230214e8
TX,conventional_steam_coal_5,1,1,4,0.0,0.0,2.2285250230214e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2285250230214e8,-2.2285250230214e8
TX,conventional_steam_coal_1,1,2,5,0.0,0.0,5.3519364816479996e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3519364816479996e7,-5.3519364816479996e7
TX,conventional_steam_coal_2,1,3,6,0.0,0.0,2.055971495424e8,0.0,5.8769086464e6,1.555101483084599e8,0.0,0.0,0.0,1.0808224660278684e8,0.0,0.0,0.0,0.0,0.0,1.0808224660278684e8,3.669842064972599e8,-2.5890195989447308e8
TX,conventional_steam_coal_3,1,3,7,0.0,0.0,1.644193113528e8,0.0,53874.48717558528,1.2808966509848528e6,0.0,144641.14470639187,0.0,1.2750469768667088e6,0.0,0.0,0.0,0.0,0.0,1.2750469768667088e6,1.6589872363566685e8,-1.6462367665880013e8
TX,conventional_steam_coal_4,1,4,8,0.0,0.0,4.1499941118879996e7,0.0,166850.14488191798,3.7412912388434364e6,0.0,111203.41684445874,0.0,4.005553948813477e6,0.0,0.0,0.0,0.0,0.0,4.005553948813477e6,4.5519285919449806e7,-4.151373197063633e7
TX,natural_gas_fired_combined_cycle,1,1,9,0.0,0.0,1.32296268e7,0.0,39087.741386804,380407.3992238109,0.0,126393.72024400001,0.0,395912.5183692414,0.0,0.0,0.0,0.0,0.0,395912.5183692414,1.3775515660854615e7,-1.3379603142485375e7
TX,natural_gas_fired_combined_cycle_1,1,2,10,0.0,0.0,2.134947696e7,0.0,544928.3541389353,6.050454102684331e6,0.0,1.4427201075e6,0.0,6.844525397354239e6,0.0,0.0,0.0,0.0,0.0,6.844525397354239e6,2.938757952432327e7,-2.2543054126969032e7
