region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
TX,biomass,1,1,1,0.0,0.0,1.0958785620000001e7,0.0,2.7525738468152e6,0.0,0.0,0.0,0.0,5.603387878191476e9,0.0,0.0,0.0,0.0,0.0,5.603387878191476e9,1.3711359466815202e7,5.589676518724661e9
TX,conventional_hydroelectric,1,1,2,0.0,0.0,2.264505984e7,0.0,0.0,0.0,0.0,0.0,0.0,2.844745125157282e9,0.0,0.0,0.0,0.0,0.0,2.844745125157282e9,2.264505984e7,2.8221000653172817e9
TX,conventional_steam_coal,1,1,3,0.0,0.0,2.2285250230214e8,0.0,3.169210271412929e7,3.6008400554855084e8,0.0,1.1018853711889414e6,0.0,2.727308619395434e11,0.0,0.0,0.0,0.0,0.0,2.727308619395434e11,6.157304959360092e8,2.721151314436074e11
TX,conventional_steam_coal_5,1,1,4,0.0,0.0,2.2285250230214e8,0.0,3.426525041497056e7,3.8955079403962004e8,0.0,1.0870265734210405e6,0.0,2.7276288701693805e11,0.0,0.0,0.0,0.0,0.0,2.7276288701693805e11,6.477555733301516e8,2.721151314436079e11
TX,conventional_steam_coal_1,1,2,5,0.0,0.0,5.3519364816479996e7,0.0,4.273435867813069e6,5.4832350276662715e7,0.0,648595.394166717,0.0,5.660925179015865e10,0.0,0.0,0.0,0.0,0.0,5.660925179015865e10,1.1327374635512249e8,5.649597804380353e10
TX,conventional_steam_coal_2,1,3,6,0.0,0.0,2.055971495424e8,0.0,5.36267913984e7,5.865326919997511e8,0.0,0.0,0.0,2.858541315578379e11,0.0,0.0,0.0,0.0,0.0,2.858541315578379e11,8.45756632940551e8,2.8500837492489734e11
TX,conventional_steam_coal_3,1,3,7,0.0,0.0,1.644193113528e8,0.0,3.452720300668333e7,3.812313307578817e8,0.0,755669.2489457182,0.0,2.2852047527937198e11,0.0,0.0,0.0,0.0,0.0,2.2852047527937198e11,5.809335143663107e8,2.2793954176500568e11
TX,conventional_steam_coal_4,1,4,8,0.0,0.0,4.1499941118879996e7,0.0,9.036400569599425e6,8.88392232954492e7,0.0,0.0,0.0,5.294177460655549e10,0.0,0.0,0.0,0.0,0.0,5.294177460655549e10,1.3937556498392862e8,5.280239904157156e10
TX,natural_gas_fired_combined_cycle,1,1,9,0.0,0.0,1.32296268e7,0.0,1.6047154203810517e6,1.0987288231169792e7,0.0,1.937867759878562e6,0.0,6.3195270028835175e10,0.0,0.0,0.0,0.0,0.0,6.3195270028835175e10,2.7759498211429406e7,6.316751053062375e10
TX,natural_gas_fired_combined_cycle_1,1,2,10,0.0,0.0,2.134947696e7,0.0,9.04981209698273e6,7.149903068388198e7,0.0,5.009550968671579e6,0.0,1.7189331202398572e11,0.0,0.0,0.0,0.0,0.0,1.7189331202398572e11,1.069078707095363e8,1.7178640415327618e11
TX,natural_gas_fired_combined_cycle_2,1,3,11,0.0,0.0,4.674538944e7,0.0,1.1574973623435357e8,5.905174666216738e8,0.0,0.0,0.0,3.770208863328512e11,0.0,0.0,0.0,0.0,0.0,3.770208863328512e11,7.530125922960274e8,3.762678737405552e11
TX,natural_gas_fired_combined_cycle_3,1,4,12,0.0,0.0,1.2652950760000002e7,0.0,8.25063756189338e6,4.393672469943429e7,0.0,1.8054633780777992e6,0.0,6.048741355696357e10,0.0,0.0,0.0,0.0,0.0,6.048741355696357e10,6.664577639940547e7,6.042076778056416e10
TX,natural_gas_fired_combined_cycle_4,1,5,13,0.0,0.0,1.194058624e7,0.0,299989.9061440191,2.4600460215857467e6,0.0,1.5049357220229057e6,0.0,5.702826913446009e10,0.0,0.0,0.0,0.0,0.0,5.702826913446009e10,1.6205557889752671e7,5.7012063576570335e10
TX,natural_gas_fired_combined_cycle_5,1,6,14,0.0,0.0,5.10994041e7,0.0,9.007639199754106e7,4.959651078208299e8,0.0,885529.8248212549,0.0,3.270360972722634e11,0.0,0.0,0.0,0.0,0.0,3.270360972722634e11,6.380264337431922e8,3.2639807083852026e11
TX,natural_gas_fired_combined_cycle_6,1,7,15,0.0,0.0,1.7514422400000002e7,0.0,1.9805008900085066e6,1.800012016934775e7,0.0,3.498919746045385e6,0.0,1.4096486383055957e11,0.0,0.0,0.0,0.0,0.0,1.4096486383055957e11,4.0993963205401644e7,1.4092386986735416e11
TX,natural_gas_fired_combined_cycle_7,1,8,16,0.0,0.0,1.7486852860000003e7,0.0,1.686714067574742e7,7.737564897914211e7,0.0,2.4227539748886917e6,0.0,8.362523632916644e10,0.0,0.0,0.0,0.0,0.0,8.362523632916644e10,1.1415239648977824e8,8.351108393267667e10
TX,natural_gas_fired_combined_cycle_8,1,9,17,0.0,0.0,1.0217344239999999e8,0.0,2.1129877007852566e8,1.0935530624003785e9,0.0,0.0,0.0,6.541057832062451e11,0.0,0.0,0.0,0.0,0.0,6.541057832062451e11,1.407025274878904e9,6.526987579313662e11
TX,natural_gas_fired_combined_cycle_9,1,10,18,0.0,0.0,5.35498432e6,0.0,5.995340969209948e6,3.8208819911117025e7,0.0,1.4073999166739003e6,0.0,4.314497759745544e10,0.0,0.0,0.0,0.0,0.0,4.314497759745544e10,5.096654511700087e7,4.309401105233843e10
